field_key,src_table,label,abbreviation,dict_category,dict_unit,param_type,specimen,n_rows,n_keys,n_numeric,n_with_uom,unit_observed,p01,p50,p99,unit_recovery_rate,numeric_rate,dtype_inferred,coverage,missing_rate,obs_per_key
228519,mimiciv.icu.chartevents,Impaired Skin #2- Cleanse,Impaired Skin #2- Cleanse,Skin - Impairment,,Text,,7082,2376,0,0,,,,,0.0,0.0,categorical,0.0654,0.9346,2.981
50953,mimiciv.hosp.labevents,"Iron Binding Capacity, Total",,Chemistry,,,Blood,7047,5942,7047,7047,ug/dL,62.3349,202.3392,435.7757,1.0,1.0,numeric,0.1635,0.8365,1.186
224988,mimiciv.icu.chartevents,Undermining Present #4,Undermining Present #4,Skin - Impairment,,Text,,7022,281,0,0,,,,,0.0,0.0,categorical,0.0077,0.9923,24.989
228834,mimiciv.icu.chartevents,Pressure ulcer #2- Tunneling present,Pressure ulcer #2- Tunneling present,Skin - Impairment,,Text,,7017,520,0,0,,,,,0.0,0.0,categorical,0.0143,0.9857,13.494
228508,mimiciv.icu.chartevents,Pressure Ulcer #3- Location,Pressure Ulcer #3- Location,Skin - Impairment,,Text,,6981,541,0,0,,,,,0.0,0.0,categorical,0.0149,0.9851,12.904
225628,mimiciv.icu.chartevents,CK-MB fraction (%),CK-MB fraction (%),Labs,None,Numeric,,6966,3025,6966,6966,%,0.2,4.2524,21.9256,1.0,1.0,numeric,0.0832,0.9168,2.303
227125,mimiciv.icu.chartevents,Indwelling (PortaCath) Port Type,Indwelling (PortaCath) Port Type,Access Lines - Invasive,,Text,,6964,457,0,0,,,,,0.0,0.0,categorical,0.0126,0.9874,15.239
Lidocaine Jelly 2% (Glydo),mimiciv.hosp.prescriptions,Lidocaine Jelly 2% (Glydo),,,,,,6916,4052,6909,6909,Appl,1.0,1.0,1.3883,0.999,0.999,numeric,0.1115,0.8885,1.707
227801,mimiciv.icu.chartevents,Stool Guaiac QC,Stool Guaiac QC,GI/GU,,Checkbox,,6868,3436,6868,0,,0.0775,1.0,1.0,0.0,1.0,numeric,0.0946,0.9054,1.999
Meropenem,mimiciv.hosp.prescriptions,Meropenem,,,,,,6831,2206,6831,6831,mg,500.0,500.0,2000.0,1.0,1.0,numeric,0.0607,0.9393,3.097
Ipratropium-Albuterol Neb,mimiciv.hosp.prescriptions,Ipratropium-Albuterol Neb,,,,,,6820,4047,6808,6814,NEB,1.0,1.0,1.0,0.9991,0.9982,numeric,0.1114,0.8886,1.685
229349,mimiciv.icu.chartevents,Impaired Mobility NCP - Problem resolved,IM NCP - Problem resolved,Care Plans,,Text,,6817,2089,0,0,,,,,0.0,0.0,categorical,0.0575,0.9425,3.263
228551,mimiciv.icu.chartevents,Pressure Ulcer #3- Type,Pressure Ulcer #3- Type,Skin - Impairment,,Text,,6783,567,0,0,,,,,0.0,0.0,categorical,0.0156,0.9844,11.963
Magnesium Oxide,mimiciv.hosp.prescriptions,Magnesium Oxide,,,,,,6780,4004,6779,6780,mg,258.0299,400.0,800.0,1.0,0.9999,numeric,0.1102,0.8898,1.693
228714,mimiciv.icu.chartevents,Bladder scanned,Bladder scanned,GI/GU,,Text,,6732,2148,0,0,,,,,0.0,0.0,categorical,0.0591,0.9409,3.134
229275,mimiciv.icu.chartevents,Pump plugged into RED outlet (ECMO),Pump plugged into RED outlet (ECMO),ECMO,,Text,,6719,60,0,0,,,,,0.0,0.0,categorical,0.0017,0.9983,111.983
CeFAZolin,mimiciv.hosp.prescriptions,CeFAZolin,,,,,,6677,4946,6677,6677,g,1.0,2.0,3.0,1.0,1.0,numeric,0.1361,0.8639,1.35
Lidocaine 5% Patch,mimiciv.hosp.prescriptions,Lidocaine 5% Patch,,,,,,6675,4827,6648,6675,PTCH,1.0,1.0,2.0,1.0,0.996,numeric,0.1328,0.8672,1.383
224844,mimiciv.icu.chartevents,Permanent Pacemaker Mode,Permanent Pacemaker Mode,Cardiovascular (Pacer Data),,Text,,6675,1189,0,0,,,,,0.0,0.0,categorical,0.0327,0.9673,5.614
LeVETiracetam,mimiciv.hosp.prescriptions,LeVETiracetam,,,,,,6674,1995,6673,6674,mg,250.0,750.0,2000.0,1.0,0.9999,numeric,0.0549,0.9451,3.345
224791,mimiciv.icu.chartevents,GI #3 Tube Type,GI #3 Tube Type,GI/GU,,Text,,6664,371,0,0,,,,,0.0,0.0,categorical,0.0102,0.9898,17.962
227591,mimiciv.icu.chartevents,Neuro Drain Landmark,Neuro Drain Landmark,Neurological,,Text,,6648,59,0,0,,,,,0.0,0.0,categorical,0.0016,0.9984,112.678
224907,mimiciv.icu.chartevents,Impaired Skin Drainage #7,Site Drainage #7,Skin - Impairment,,Text,,6618,316,0,0,,,,,0.0,0.0,categorical,0.0087,0.9913,20.943
52111,mimiciv.hosp.labevents,Echinocytes,,Hematology,,,Blood,6606,3532,1,2935,N/A,4.0,4.0,4.0,0.4443,0.0002,categorical,0.0972,0.9028,1.87
224442,mimiciv.icu.chartevents,GI #3 Intub Site,GI #3 Intub Site,GI/GU,,Text,,6597,366,0,0,,,,,0.0,0.0,categorical,0.0101,0.9899,18.025
224792,mimiciv.icu.chartevents,GI #3 Tube Status,GI #3 Tube Status,GI/GU,,Text,,6571,367,0,0,,,,,0.0,0.0,categorical,0.0101,0.9899,17.905
225043,mimiciv.icu.chartevents,Incision Packing #2,Incision Packing #2,Skin - Incisions,,Text,,6541,336,0,0,,,,,0.0,0.0,categorical,0.0092,0.9908,19.467
224919,mimiciv.icu.chartevents,Impaired Skin Length #5,Site Length #5,Skin - Impairment,cm,Numeric,,6536,303,6536,6536,cm,0.0,2.3669,12.0,1.0,1.0,numeric,0.0083,0.9917,21.571
223945,mimiciv.icu.chartevents,Femoral Pulse L,Femoral Pulse L,Cardiovascular (Pulses),,Text,,6509,1896,0,0,,,,,0.0,0.0,categorical,0.0522,0.9478,3.433
228856,mimiciv.icu.chartevents,Impaired Skin #4- Type,Impaired Skin #4- Type,Skin - Impairment,,Text,,6482,596,0,0,,,,,0.0,0.0,categorical,0.0164,0.9836,10.876
229297,mimiciv.icu.inputevents,Osmolite 1.5 (Full),Osmolite 1.5 (Full),Nutrition - Enteral,mL,Solution,,6472,550,6472,6472,mL/hour,10.0,48.1336,136.2746,1.0,1.0,numeric,0.0151,0.9849,11.767
Simvastatin,mimiciv.hosp.prescriptions,Simvastatin,,,,,,6470,4295,6470,6470,mg,5.0,20.0,80.0,1.0,1.0,numeric,0.1182,0.8818,1.506
50933,mimiciv.hosp.labevents,Green Top Hold (plasma),,Chemistry,,,Blood,6465,4887,0,0,,,,,0.0,0.0,categorical,0.1345,0.8655,1.323
228783,mimiciv.icu.chartevents,Pressure ulcer #1- Cleanse,Pressure ulcer #1- Cleanse,Skin - Impairment,,Text,,6462,1927,0,0,,,,,0.0,0.0,categorical,0.053,0.947,3.353
229273,mimiciv.icu.chartevents,Flow Sensor repositioned (ECMO),Flow Sensor repositioned (ECMO),ECMO,,Text,,6434,59,0,0,,,,,0.0,0.0,categorical,0.0016,0.9984,109.051
229267,mimiciv.icu.chartevents,Emergency Equipment at bedside (ECMO),Emergency Equipment at bedside (ECMO),ECMO,,Text,,6380,60,0,0,,,,,0.0,0.0,categorical,0.0017,0.9983,106.333
220952,mimiciv.icu.inputevents,Dextrose 50%,Dextrose 50%,Fluids/Intake,mL,Solution,,6380,2845,0,0,,,,,0.0,0.0,categorical,0.0783,0.9217,2.243
228815,mimiciv.icu.chartevents,Pressure ulcer #3- Stage,Pressure ulcer #3- Stage,Skin - Impairment,,Text,,6369,480,0,0,,,,,0.0,0.0,categorical,0.0132,0.9868,13.269
50967,mimiciv.hosp.labevents,Phenytoin,,Chemistry,,,Blood,6366,1212,6260,6366,ug/mL,1.2844,10.6562,25.7118,1.0,0.9833,numeric,0.0334,0.9666,5.252
Phosphorus,mimiciv.hosp.prescriptions,Phosphorus,,,,,,6359,4225,6353,6359,mg,250.0,500.0,500.0,1.0,0.9991,numeric,0.1163,0.8837,1.505
229010,mimiciv.icu.inputevents,Jevity 1.2 (Full),Jevity 1.2 (Full),Nutrition - Enteral,mL,Solution,,6358,666,6358,6358,mL/hour,10.0,50.0002,137.1326,1.0,1.0,numeric,0.0183,0.9817,9.547
228844,mimiciv.icu.chartevents,Pressure ulcer #2- Undermining present,Pressure ulcer #2- Undermining present,Skin - Impairment,,Text,,6348,471,0,0,,,,,0.0,0.0,categorical,0.013,0.987,13.478
225833,mimiciv.icu.inputevents,Thiamine,Thiamine,Medications,mg,Solution,,6343,2111,0,0,,,,,0.0,0.0,categorical,0.0581,0.9419,3.005
224954,mimiciv.icu.chartevents,Impaired Skin Width #5,Site Width #5,Skin - Impairment,cm,Numeric,,6330,291,6330,6330,cm,0.0,1.0074,13.0,1.0,1.0,numeric,0.008,0.992,21.753
228745,mimiciv.icu.chartevents,Pressure ulcer #3- Surrounding tissue,Pressure ulcer #3- Surrounding tissue,Skin - Impairment,,Text,,6322,439,0,0,,,,,0.0,0.0,categorical,0.0121,0.9879,14.401
228563,mimiciv.icu.chartevents,Incision #5- Location,Incision #5- Location,Skin - Incisions,,Text,,6315,285,0,0,,,,,0.0,0.0,categorical,0.0078,0.9922,22.158
227982,mimiciv.icu.chartevents,Neuro Drain #2 Status,Neuro Drain #2 Status,Neurological,,Text,,6309,73,0,0,,,,,0.0,0.0,categorical,0.002,0.998,86.425
229013,mimiciv.icu.inputevents,Glucerna 1.2 (Full),Glucerna 1.2 (Full),Nutrition - Enteral,mL,Solution,,6273,459,6273,6273,mL/hour,10.0,52.6679,188.7133,1.0,1.0,numeric,0.0126,0.9874,13.667
Clopidogrel,mimiciv.hosp.prescriptions,Clopidogrel,,,,,,6257,3844,6257,6257,mg,75.0,75.0,600.0,1.0,1.0,numeric,0.1058,0.8942,1.628
52171,mimiciv.hosp.labevents,RBC Morphology,,Hematology,,,Blood,6255,1969,5,6251,N/A,1.0,1.0,4.0,0.9994,0.0008,categorical,0.0542,0.9458,3.177
TraZODone,mimiciv.hosp.prescriptions,TraZODone,,,,,,6247,3818,6118,6247,mg,12.5,25.0,190.6986,1.0,0.9794,numeric,0.1051,0.8949,1.636
225161,mimiciv.icu.inputevents,NaCl 3% (Hypertonic Saline),NaCl 3% (Hypertonic Saline),Fluids/Intake,mL,Solution,,6194,777,6041,6041,mL/hour,9.9908,39.9989,479.626,0.9753,0.9753,numeric,0.0214,0.9786,7.972
224949,mimiciv.icu.chartevents,Impaired Skin Type #7,Type #7,Skin - Impairment,,Text,,6147,207,0,0,,,,,0.0,0.0,categorical,0.0057,0.9943,29.696
Diazepam,mimiciv.hosp.prescriptions,Diazepam,,,,,,6126,2251,5440,6124,mg,1.129,5.0,32.5697,0.9997,0.888,mixed,0.0619,0.9381,2.721
226361,mimiciv.icu.inputevents,Pre-Admission/Non-ICU Intake,Pre-Admission/Non-ICU Intake,Fluids/Intake,mL,Solution,,6118,5861,0,0,,,,,0.0,0.0,categorical,0.1613,0.8387,1.044
Calcium Carbonate,mimiciv.hosp.prescriptions,Calcium Carbonate,,,,,,6087,4647,6032,6087,mg,500.0,500.0,1779.2127,1.0,0.991,numeric,0.1279,0.8721,1.31
229011,mimiciv.icu.inputevents,Jevity 1.5 (Full),Jevity 1.5 (Full),Nutrition - Enteral,mL,Solution,,6067,639,6067,6067,mL/hour,10.0,45.812,487.2451,1.0,1.0,numeric,0.0176,0.9824,9.495
50823,mimiciv.hosp.labevents,Required O2,,Blood Gas,,,Blood,6032,2943,6032,0,,38.4391,84.6635,100.0,0.0,1.0,numeric,0.081,0.919,2.05
Glycopyrrolate,mimiciv.hosp.prescriptions,Glycopyrrolate,,,,,,6025,5288,5420,6024,mg,0.1,0.6,1.0,0.9998,0.8996,mixed,0.1455,0.8545,1.139
50801,mimiciv.hosp.labevents,Alveolar-arterial Gradient,,Blood Gas,,,Blood,6021,2940,6021,6021,mm Hg,174.4432,506.4084,642.03,1.0,1.0,numeric,0.0809,0.9191,2.048
227669,mimiciv.icu.chartevents,Side Rails (Restraint),Side Rails (Restraint),Restraint/Support Systems,,Text,,5984,369,0,0,,,,,0.0,0.0,categorical,0.0102,0.9898,16.217
225842,mimiciv.icu.inputevents,Ampicillin,Ampicillin,Antibiotics,dose,Solution,,5950,808,0,0,,,,,0.0,0.0,categorical,0.0222,0.9778,7.364
224999,mimiciv.icu.chartevents,Incision Cleansing #3,Incision Cleansing #3,Skin - Incisions,,Text,,5947,269,0,0,,,,,0.0,0.0,categorical,0.0074,0.9926,22.108
228368,mimiciv.icu.chartevents,Cardiac Index (CI NICOM),Cardiac Index (CI NICOM),NICOM,L/min/m2,Numeric,,5939,763,5939,5939,L/min/m2,1.3792,2.9143,6.5165,1.0,1.0,numeric,0.021,0.979,7.784
224914,mimiciv.icu.chartevents,Impaired Skin Drainage Amount #7,Site Drainage Amount #7,Skin - Impairment,,Text,,5928,266,0,0,,,,,0.0,0.0,categorical,0.0073,0.9927,22.286
224006,mimiciv.icu.chartevents,Emesis Appearance,Emesis Appearance,GI/GU,,Text,,5919,3061,0,0,,,,,0.0,0.0,categorical,0.0842,0.9158,1.934
225949,mimiciv.icu.chartevents,NIV Mask,NIV Mask,Respiratory,,Text,,5909,715,0,0,,,,,0.0,0.0,categorical,0.0197,0.9803,8.264
228566,mimiciv.icu.chartevents,Incision #2- Cleanse,Incision #2- Cleanse,Skin - Incisions,,Text,,5883,2062,0,0,,,,,0.0,0.0,categorical,0.0567,0.9433,2.853
224928,mimiciv.icu.chartevents,Impaired Skin Odor #7,Odor #7,Skin - Impairment,,Checkbox,,5881,241,5881,0,,0.0,0.0,1.0,0.0,1.0,numeric,0.0066,0.9934,24.402
Prismasate (B32 K2),mimiciv.hosp.prescriptions,Prismasate (B32 K2),,,,,,5859,1293,5859,5859,mL,5000.0,5000.0,5000.0,1.0,1.0,numeric,0.0356,0.9644,4.531
225651,mimiciv.icu.chartevents,Direct Bilirubin,Direct Bilirubin,Labs,None,Numeric,,5820,2719,5820,5819,mg/dL,0.1,2.0736,27.8156,0.9998,1.0,numeric,0.0748,0.9252,2.14
225358,mimiciv.icu.chartevents,PA Catheter Zero/Calibrate,PA Catheter Zero/Calibrate,Access Lines - Invasive,,Checkbox,,5801,1828,5801,0,,0.0,1.0,1.0,0.0,1.0,numeric,0.0503,0.9497,3.173
229316,mimiciv.icu.chartevents,TOF Twitch,TOF Twitch,Pain/Sedation,,Text,,5767,1484,0,0,,,,,0.0,0.0,categorical,0.0408,0.9592,3.886
Albumin 5% (25g / 500mL),mimiciv.hosp.prescriptions,Albumin 5% (25g / 500mL),,,,,,5765,3373,5764,5765,g,25.0,25.0,164.5883,1.0,0.9998,numeric,0.0928,0.9072,1.709
Alteplase (Catheter Clearance),mimiciv.hosp.prescriptions,Alteplase (Catheter Clearance),,,,,,5727,3032,5726,5727,mg,1.0,1.0,2.0872,1.0,0.9998,numeric,0.0834,0.9166,1.889
229979,mimiciv.icu.chartevents,COVID NCP - Plan revised,COVID NCP - Plan revised,Care Plans,,Text,,5717,611,0,0,,,,,0.0,0.0,categorical,0.0168,0.9832,9.357
Ramelteon,mimiciv.hosp.prescriptions,Ramelteon,,,,,,5685,4365,5684,5685,mg,8.0,8.0,8.0,1.0,0.9998,numeric,0.1201,0.8799,1.302
52425,mimiciv.hosp.labevents,XUCU,,Hematology,,,Urine,5675,3257,0,0,,,,,0.0,0.0,categorical,0.0896,0.9104,1.742
51283,mimiciv.hosp.labevents,"Reticulocyte Count, Automated",,Hematology,,,Blood,5656,4242,5640,5656,%,0.23,2.2766,10.8207,1.0,0.9972,numeric,0.1167,0.8833,1.333
Lidocaine 1%,mimiciv.hosp.prescriptions,Lidocaine 1%,,,,,,5622,3101,5580,5605,mL,1.0,2.0,27.3186,0.997,0.9925,numeric,0.0853,0.9147,1.813
226889,mimiciv.icu.chartevents,Legal Guardian,Legal Guardian,General,,Checkbox,,5610,2337,5610,0,,0.0,0.0,1.0,0.0,1.0,numeric,0.0643,0.9357,2.401
NiCARdipine IV,mimiciv.hosp.prescriptions,NiCARdipine IV,,,,,,5609,3740,5605,5605,mg,40.0,40.0,125.0,0.9993,0.9993,numeric,0.1029,0.8971,1.5
Vasopressin,mimiciv.hosp.prescriptions,Vasopressin,,,,,,5565,3373,5558,5560,UNIT,20.0,40.0,100.0,0.9991,0.9987,numeric,0.0928,0.9072,1.65
228501,mimiciv.icu.chartevents,Impaired Skin #6- Location,Impaired Skin #6- Location,Skin - Impairment,,Text,,5553,302,0,0,,,,,0.0,0.0,categorical,0.0083,0.9917,18.387
225170,mimiciv.icu.inputevents,Platelets,Platelets,Blood Products/Colloids,mL,Solution,,5533,2055,5533,5533,mL/hour,113.3491,291.3102,1342.4847,1.0,1.0,numeric,0.0565,0.9435,2.692
50907,mimiciv.hosp.labevents,"Cholesterol, Total",,Chemistry,,,Blood,5505,5072,5503,5505,mg/dL,46.9256,147.7053,321.8095,1.0,0.9996,numeric,0.1396,0.8604,1.085
227439,mimiciv.icu.chartevents,Indwelling Port (PortaCath) placed in outside facility,Indwelling Port placed in outside facility,Access Lines - Invasive,,Checkbox,,5491,372,5491,0,,0.0,0.0084,1.0,0.0,1.0,numeric,0.0102,0.9898,14.761
223941,mimiciv.icu.chartevents,Popliteal Pulse R,Popliteal Pulse R,Cardiovascular (Pulses),,Text,,5486,1383,0,0,,,,,0.0,0.0,categorical,0.0381,0.9619,3.967
229295,mimiciv.icu.inputevents,Glucerna 1.5 (Full),Glucerna 1.5 (Full),Nutrition - Enteral,mL,Solution,,5481,419,5481,5481,mL/hour,10.0,45.3105,147.3923,1.0,1.0,numeric,0.0115,0.9885,13.081
Fluconazole,mimiciv.hosp.prescriptions,Fluconazole,,,,,,5463,1759,5463,5463,mg,100.0,400.0,800.0,1.0,1.0,numeric,0.0484,0.9516,3.106
225837,mimiciv.icu.inputevents,Acyclovir,Acyclovir,Antibiotics,dose,Solution,,5462,833,0,0,,,,,0.0,0.0,categorical,0.0229,0.9771,6.557
229104,mimiciv.icu.chartevents,Nutrition  NCP - Plan revised,Nutrition NCP - Plan revised,Care Plans,,Text,,5452,1334,0,0,,,,,0.0,0.0,categorical,0.0367,0.9633,4.087
MetroNIDAZOLE,mimiciv.hosp.prescriptions,MetroNIDAZOLE,,,,,,5451,2976,5451,5451,mg,500.0,500.0,500.0,1.0,1.0,numeric,0.0819,0.9181,1.832
PNEUMOcoccal 23-valent polysaccharide vaccine,mimiciv.hosp.prescriptions,PNEUMOcoccal 23-valent polysaccharide vaccine,,,,,,5447,3973,5447,5447,mL,0.5,0.5,0.5,1.0,1.0,numeric,0.1093,0.8907,1.371
229324,mimiciv.icu.chartevents,CAM-ICU Disorganized thinking,CAM-ICU Disorganized thinking,Pain/Sedation,,Text,,5445,2503,5445,0,,0.0,1.0,1.0,0.0,1.0,numeric,0.0689,0.9311,2.175
229003,mimiciv.icu.chartevents,Self harm NCP - Interventions,Self harm NCP - Interventions,Care Plans,,Text,,5440,232,0,0,,,,,0.0,0.0,categorical,0.0064,0.9936,23.448
225339,mimiciv.icu.chartevents,IABP Site Appear,IABP Site Appear,Access Lines - Invasive,,Text,,5418,572,0,0,,,,,0.0,0.0,categorical,0.0157,0.9843,9.472
amLODIPine,mimiciv.hosp.prescriptions,amLODIPine,,,,,,5407,2875,5407,5407,mg,2.5,5.0,10.0,1.0,1.0,numeric,0.0791,0.9209,1.881
227785,mimiciv.icu.chartevents,Impaired Skin  - Dressing Status #6,Impaired Skin  - Dressing Status #6,Skin - Impairment,,Text,,5406,172,0,0,,,,,0.0,0.0,categorical,0.0047,0.9953,31.43
225888,mimiciv.icu.inputevents,Nafcillin,Nafcillin,Antibiotics,dose,Solution,,5370,300,0,0,,,,,0.0,0.0,categorical,0.0083,0.9917,17.9
Pneumococcal Vac Polyvalent,mimiciv.hosp.prescriptions,Pneumococcal Vac Polyvalent,,,,,,5352,4190,5352,5352,mL,0.5,0.5,0.5,1.0,1.0,numeric,0.1153,0.8847,1.277
224936,mimiciv.icu.chartevents,Impaired Skin Site #8,Site #8,Skin - Impairment,,Text,,5350,126,0,0,,,,,0.0,0.0,categorical,0.0035,0.9965,42.46
228375,mimiciv.icu.chartevents,Stroke Volume Index (SVI NICOM),Stroke Volume Index (SVI NICOM),NICOM,%,Numeric,,5346,745,5346,5346,%,14.36,32.1581,74.5791,1.0,1.0,numeric,0.0205,0.9795,7.176
MetRONIDAZOLE (FLagyl),mimiciv.hosp.prescriptions,MetRONIDAZOLE (FLagyl),,,,,,5342,3124,5342,5342,mg,500.0,500.0,500.0,1.0,1.0,numeric,0.086,0.914,1.71
227578,mimiciv.icu.chartevents,BiPap Mask,BiPap Mask,Respiratory,,Text,,5305,1421,0,0,,,,,0.0,0.0,categorical,0.0391,0.9609,3.733
229980,mimiciv.icu.chartevents,COVID NCP - Problem resolved,COVID NCP - Problem resolved,Care Plans,,Text,,5296,610,0,0,,,,,0.0,0.0,categorical,0.0168,0.9832,8.682
50904,mimiciv.hosp.labevents,"Cholesterol, HDL",,Chemistry,,,Blood,5291,4941,5145,5291,mg/dL,9.6235,41.6628,94.0215,1.0,0.9724,numeric,0.136,0.864,1.071
225853,mimiciv.icu.inputevents,Ceftazidime,Ceftazidime,Antibiotics,dose,Solution,,5271,982,0,0,,,,,0.0,0.0,categorical,0.027,0.973,5.368
227755,mimiciv.icu.chartevents,Midline Placement Confirmed by X-ray,Midline Placement Confirmed by X-ray,Access Lines - Invasive,,Text,,5264,383,0,0,,,,,0.0,0.0,categorical,0.0105,0.9895,13.744
229375,mimiciv.icu.chartevents,UF Heparin (Anti-Xa),UF Heparin (Anti-Xa),Labs,None,Numeric with tag,,5252,482,5252,0,,0.0418,0.3398,1.4803,0.0,1.0,numeric,0.0133,0.9867,10.896
224893,mimiciv.icu.chartevents,Impaired Skin Cleanse #7,Site Cleanse #7,Skin - Impairment,,Text,,5220,165,0,0,,,,,0.0,0.0,categorical,0.0045,0.9955,31.636
Captopril,mimiciv.hosp.prescriptions,Captopril,,,,,,5218,1644,5217,5218,mg,3.125,12.5,75.0,1.0,0.9998,numeric,0.0452,0.9548,3.174
225834,mimiciv.icu.inputevents,K Phos,K Phos,Medications,mmol,Solution,,5212,3043,0,0,,,,,0.0,0.0,categorical,0.0837,0.9163,1.713
227682,mimiciv.icu.chartevents,Restraints Evaluated_V2,Restraints Evaluated_V2_,Restraint/Support Systems,,Text,,5194,321,0,0,,,,,0.0,0.0,categorical,0.0088,0.9912,16.181
227981,mimiciv.icu.chartevents,Neuro Drain #2 Type,Neuro Drain #2 Type,Neurological,,Text,,5173,82,0,0,,,,,0.0,0.0,categorical,0.0023,0.9977,63.085
225958,mimiciv.icu.chartevents,Heparin Concentration (units/mL),Heparin Concentration  (units/mL),Dialysis,,Text,,5173,64,0,0,,,,,0.0,0.0,categorical,0.0018,0.9982,80.828
228533,mimiciv.icu.chartevents,Impaired Skin #5- Treatment,Impaired Skin #5- Treatment,Skin - Impairment,,Text,,5160,543,0,0,,,,,0.0,0.0,categorical,0.0149,0.9851,9.503
Syringe (0.9% Sodium Chloride),mimiciv.hosp.prescriptions,Syringe (0.9% Sodium Chloride),,,,,,5157,2767,5157,5157,mL,1.1215,2.0,5.1041,1.0,1.0,numeric,0.0761,0.9239,1.864
224896,mimiciv.icu.chartevents,Impaired Skin Depth #3,Site Depth #3,Skin - Impairment,cm,Numeric,,5155,274,5155,5155,cm,0.0,0.0,3.2931,1.0,1.0,numeric,0.0075,0.9925,18.814
5% Dextrose (EXCEL BAG),mimiciv.hosp.prescriptions,5% Dextrose (EXCEL BAG),,,,,,5114,1766,5114,5114,mL,250.0,500.0,500.0,1.0,1.0,numeric,0.0486,0.9514,2.896
225892,mimiciv.icu.inputevents,Piperacillin,Piperacillin,Antibiotics,dose,Solution,,5093,1400,0,0,,,,,0.0,0.0,categorical,0.0385,0.9615,3.638
50903,mimiciv.hosp.labevents,Cholesterol Ratio (Total/HDL),,Chemistry,,,Blood,5081,4787,5081,5081,Ratio,1.6839,3.4886,15.5604,1.0,1.0,numeric,0.1317,0.8683,1.061
225767,mimiciv.icu.chartevents,Sheath Site Appear,Sheath Site Appear,Access Lines - Invasive,,Text,,5073,807,0,0,,,,,0.0,0.0,categorical,0.0222,0.9778,6.286
225159,mimiciv.icu.inputevents,NaCl 0.45%,NaCl 0.45%,Fluids/Intake,mL,Solution,,5069,1370,4312,4312,mL/hour,5.0,100.0,999.9999,0.8507,0.8507,mixed,0.0377,0.9623,3.7
224968,mimiciv.icu.chartevents,Pressure Ulcer Stage #5,Pressure Ulcer Stage #5,Skin - Impairment,,Text,,5066,169,2788,0,,1.0,2.0,3.4487,0.0,0.5503,mixed,0.0047,0.9953,29.976
Sodium Chloride 3% (Hypertonic),mimiciv.hosp.prescriptions,Sodium Chloride 3% (Hypertonic),,,,,,5039,1049,5037,5037,mL,500.0,500.0,500.0,0.9996,0.9996,numeric,0.0289,0.9711,4.804
228369,mimiciv.icu.chartevents,Cardiac Output (CO NICOM),Cardiac Output (CO NICOM),NICOM,L/min,Numeric,,5027,643,5027,5027,L/min,2.3189,5.5354,12.8995,1.0,1.0,numeric,0.0177,0.9823,7.818
227577,mimiciv.icu.chartevents,BiPap Mode,BiPap Mode,Respiratory,,Text,,5027,1289,0,0,,,,,0.0,0.0,categorical,0.0355,0.9645,3.9
224702,mimiciv.icu.chartevents,PCV Level,PCV Level,Respiratory,cmH2O,Numeric,,5006,1034,5006,5006,cmH2O,0.0,15.0,36.455,1.0,1.0,numeric,0.0285,0.9715,4.841
227579,mimiciv.icu.chartevents,BiPap EPAP,BiPap EPAP,Respiratory,cmH2O,Numeric,,5000,1258,5000,5000,cmH2O,4.0,6.0,17.9375,1.0,1.0,numeric,0.0346,0.9654,3.975
228575,mimiciv.icu.chartevents,Incision #5- Treatment,Incision #5- Treatment,Skin - Incisions,,Text,,4984,284,0,0,,,,,0.0,0.0,categorical,0.0078,0.9922,17.549
228444,mimiciv.icu.chartevents,BIS Index Range,BIS Index Range,Pain/Sedation,None,Numeric,,4979,310,4979,0,,3.5587,40.0,89.804,0.0,1.0,numeric,0.0085,0.9915,16.061
228804,mimiciv.icu.chartevents,Pressure ulcer #2- Dressing status,Pressure ulcer #2- Dressing status,Skin - Impairment,,Text,,4979,846,0,0,,,,,0.0,0.0,categorical,0.0233,0.9767,5.885
229632,mimiciv.icu.inputevents,Phenylephrine (200/250),Phenylephrine (200/250),Medications,mg,Solution,,4972,176,4972,4972,mcg/kg/min,0.2,1.7194,5.5899,1.0,1.0,numeric,0.0048,0.9952,28.25
225982,mimiciv.icu.chartevents,IABP Balloon Waveform,IABP Balloon Waveform,Access Lines - Invasive,,Text,,4968,568,0,0,,,,,0.0,0.0,categorical,0.0156,0.9844,8.746
50963,mimiciv.hosp.labevents,NTproBNP,,Chemistry,,,Blood,4948,3930,4611,4948,pg/mL,35.5364,2729.5133,49359.72,1.0,0.9319,mixed,0.1081,0.8919,1.259
223946,mimiciv.icu.chartevents,Popliteal Pulse L,Popliteal Pulse L,Cardiovascular (Pulses),,Text,,4940,1317,0,0,,,,,0.0,0.0,categorical,0.0362,0.9638,3.751
225986,mimiciv.icu.chartevents,IABP Arterial Waveform Source,IABP Arterial Waveform Source,Access Lines - Invasive,,Text,,4935,567,0,0,,,,,0.0,0.0,categorical,0.0156,0.9844,8.704
226110,mimiciv.icu.chartevents,IABP placed in outside facility,IABP placed in outside facility,Access Lines - Invasive,,Checkbox,,4931,565,4931,0,,0.0,0.0,1.0,0.0,1.0,numeric,0.0155,0.9845,8.727
221347,mimiciv.icu.inputevents,Amiodarone,Amiodarone,Medications,mg,Solution,,4914,1831,2455,2455,mg/min,0.2596,0.5017,15.0866,0.4996,0.4996,mixed,0.0504,0.9496,2.684
