field_key,src_table,label,abbreviation,dict_category,dict_unit,param_type,specimen,n_rows,n_keys,n_numeric,n_with_uom,unit_observed,p01,p50,p99,unit_recovery_rate,numeric_rate,dtype_inferred,coverage,missing_rate,obs_per_key
8435,mimiciii.CHARTEVENTS,LLE [Color],,,,,,53880,2093,0,0,,,,,0.0,0.0,categorical,0.1095,0.8905,25.743
119,mimiciii.CHARTEVENTS,Cervical Collar Type,,,,,,53726,1722,0,0,,,,,0.0,0.0,categorical,0.0901,0.9099,31.2
8438,mimiciii.CHARTEVENTS,MDI #2 [Drug],,,,,,53702,1749,0,0,,,,,0.0,0.0,categorical,0.0915,0.9085,30.704
50827,mimiciii.LABEVENTS,Ventilation Rate,,Blood Gas,,,Blood,52471,8290,0,0,,,,,0.0,0.0,categorical,0.4338,0.5662,6.329
45,mimiciii.CHARTEVENTS,Angio Dressing #1,,,,,,52250,2817,0,0,,,,,0.0,0.0,categorical,0.1474,0.8526,18.548
818,mimiciii.CHARTEVENTS,Lactic Acid(0.5-2.0),,Chemistry,,,,52180,9456,51915,0,,0.5995,1.8001,15.4384,0.0,0.9949,numeric,0.4948,0.5052,5.518
30077,mimiciii.INPUTEVENTS_CV,Nepro,,,,,,52109,503,0,0,,,,,0.0,0.0,categorical,0.0263,0.9737,103.596
345,mimiciii.CHARTEVENTS,ImpSkin Character #2,,,,,,51516,2684,0,0,,,,,0.0,0.0,categorical,0.1404,0.8596,19.194
30090,mimiciii.INPUTEVENTS_CV,Tube Feeding,,,,,,50756,453,0,0,,,,,0.0,0.0,categorical,0.0237,0.9763,112.044
50826,mimiciii.LABEVENTS,Tidal Volume,,Blood Gas,,20112-9,Blood,50595,7634,50595,0,,250.651,550.0,894.0387,0.0,1.0,numeric,0.3994,0.6006,6.628
410,mimiciii.CHARTEVENTS,Incentive Spirometry,,,,,,50569,5282,0,0,,,,,0.0,0.0,categorical,0.2764,0.7236,9.574
376,mimiciii.CHARTEVENTS,Impaired Skin Site#3,,,,,,50463,1353,0,0,,,,,0.0,0.0,categorical,0.0708,0.9292,37.297
250,mimiciii.CHARTEVENTS,INV Line#4SiteAppear,,,,,,50450,1731,0,0,,,,,0.0,0.0,categorical,0.0906,0.9094,29.145
30020,mimiciii.INPUTEVENTS_CV,.45% Normal Saline,,,,,,50207,2104,0,0,,,,,0.0,0.0,categorical,0.1101,0.8899,23.863
30115,mimiciii.INPUTEVENTS_CV,Diltiazem,,,,,,49753,618,28259,28713,mghr,0.0,10.0,24.4868,0.5771,0.568,mixed,0.0323,0.9677,80.506
30042,mimiciii.INPUTEVENTS_CV,Dobutamine,,,,,,49005,579,29463,29691,mcgkgmin,0.0,3.0,19.6538,0.6059,0.6012,mixed,0.0303,0.9697,84.637
242,mimiciii.CHARTEVENTS,INV Line#3 Zero/Cal,,,,,,48674,3183,0,0,,,,,0.0,0.0,categorical,0.1665,0.8335,15.292
464,mimiciii.CHARTEVENTS,Neuro Drain Type,,,,,,48331,509,0,0,,,,,0.0,0.0,categorical,0.0266,0.9734,94.953
8422,mimiciii.CHARTEVENTS,Inc #1 [Amount],,,,,,47706,5049,0,0,,,,,0.0,0.0,categorical,0.2642,0.7358,9.449
50819,mimiciii.LABEVENTS,PEEP,,Blood Gas,,20077-4,Blood,47609,6213,47609,0,,1.4418,5.0,21.945,0.0,1.0,numeric,0.3251,0.6749,7.663
463,mimiciii.CHARTEVENTS,Neuro Drain Status,,,,,,47423,479,0,0,,,,,0.0,0.0,categorical,0.0251,0.9749,99.004
50810,mimiciii.LABEVENTS,"Hematocrit, Calculated",,Blood Gas,,20570-8,Blood,47335,10950,47335,47334,%,18.0,31.0,46.6345,1.0,1.0,numeric,0.5729,0.4271,4.323
50811,mimiciii.LABEVENTS,Hemoglobin,,Blood Gas,,718-7,Blood,47333,10950,47333,47332,g/dL,6.0328,10.2565,15.5143,1.0,1.0,numeric,0.5729,0.4271,4.323
604,mimiciii.CHARTEVENTS,Radiologic Study,,,,,,47020,12757,0,0,,,,,0.0,0.0,categorical,0.6675,0.3325,3.686
30114,mimiciii.INPUTEVENTS_CV,Cisatracurium,,,,,,45754,365,26252,26405,mgkghr,0.0,0.15,2.418,0.5771,0.5738,mixed,0.0191,0.9809,125.353
30066,mimiciii.INPUTEVENTS_CV,Carrier,,,,,,45455,674,0,0,,,,,0.0,0.0,categorical,0.0353,0.9647,67.441
50910,mimiciii.LABEVENTS,Creatine Kinase (CK),,Chemistry,,2157-6,Blood,45392,11351,45390,45388,IU/L,11.3283,145.7413,14705.8183,0.9999,1.0,numeric,0.5939,0.4061,3.999
462,mimiciii.CHARTEVENTS,Neuro Drain [Level],,,,,,45194,439,0,0,,,,,0.0,0.0,categorical,0.023,0.977,102.948
225,mimiciii.CHARTEVENTS,IABP setting,,,,,,45026,697,0,0,,,,,0.0,0.0,categorical,0.0365,0.9635,64.6
1531,mimiciii.CHARTEVENTS,Lactic Acid,,Chemistry,,,,44288,7688,44224,0,,0.5985,1.7943,14.9237,0.0,0.9986,numeric,0.4023,0.5977,5.761
530,mimiciii.CHARTEVENTS,Peak Flow,,,,,,43876,3067,36969,41959,L/m,35.9505,60.0,93.7866,0.9563,0.8426,mixed,0.1605,0.8395,14.306
8443,mimiciii.CHARTEVENTS,Neuro Drain [Location],,,,,,43693,416,0,0,,,,,0.0,0.0,categorical,0.0218,0.9782,105.031
205,mimiciii.CHARTEVENTS,GI#2 Tube [Status],,,,,,42905,830,0,0,,,,,0.0,0.0,categorical,0.0434,0.9566,51.693
461,mimiciii.CHARTEVENTS,Neuro Drain Drainage,,,,,,42640,447,0,0,,,,,0.0,0.0,categorical,0.0234,0.9766,95.391
163,mimiciii.CHARTEVENTS,Edema #1 [Location],,,,,,42136,841,0,0,,,,,0.0,0.0,categorical,0.044,0.956,50.102
58,mimiciii.CHARTEVENTS,Atrial Pacemaker [mA],,,,,,41783,3345,39059,0,,0.2942,0.9985,20.0,0.0,0.9348,mixed,0.175,0.825,12.491
691,mimiciii.CHARTEVENTS,Tracheostomy Cuff,,,,,,41776,960,0,0,,,,,0.0,0.0,categorical,0.0502,0.9498,43.517
50911,mimiciii.LABEVENTS,"Creatine Kinase, MB Isoenzyme",,Chemistry,,6773-6,Blood,41559,10809,27767,41556,ng/mL,1.0,7.0,380.8374,0.9999,0.6681,mixed,0.5656,0.4344,3.845
50828,mimiciii.LABEVENTS,Ventilator,,Blood Gas,,,Blood,40219,9534,0,0,,,,,0.0,0.0,categorical,0.4988,0.5012,4.218
50862,mimiciii.LABEVENTS,Albumin,,Chemistry,,1751-7,Blood,40212,12089,40202,40209,g/dL,1.4633,2.8,4.5016,0.9999,0.9998,numeric,0.6325,0.3675,3.326
140,mimiciii.CHARTEVENTS,Cuff Leak,,,,,,39985,962,0,0,,,,,0.0,0.0,categorical,0.0503,0.9497,41.564
387,mimiciii.CHARTEVENTS,Inc #2 [Closure],,,,,,39361,3020,0,0,,,,,0.0,0.0,categorical,0.158,0.842,13.033
30001,mimiciii.INPUTEVENTS_CV,Packed RBC's,,,,,,39354,7358,0,0,,,,,0.0,0.0,categorical,0.385,0.615,5.348
363,mimiciii.CHARTEVENTS,ImpSkin Wound Base#2,,,,,,39349,2258,0,0,,,,,0.0,0.0,categorical,0.1181,0.8819,17.426
30088,mimiciii.INPUTEVENTS_CV,Replete w/fiber,,,,,,39346,414,0,0,,,,,0.0,0.0,categorical,0.0217,0.9783,95.039
8383,mimiciii.CHARTEVENTS,Edema #1 [Amount],,,,,,39335,797,0,0,,,,,0.0,0.0,categorical,0.0417,0.9583,49.354
468,mimiciii.CHARTEVENTS,O2 Delivery Device#2,,,,,,39187,3357,0,0,,,,,0.0,0.0,categorical,0.1756,0.8244,11.673
152,mimiciii.CHARTEVENTS,Dialysis Type,,,,,,38871,337,0,0,,,,,0.0,0.0,categorical,0.0176,0.9824,115.344
611,mimiciii.CHARTEVENTS,Replace Rate ml/hr,,,,,,38427,313,38399,38411,ml/hr,200.0,1500.0,2000.0,0.9996,0.9993,numeric,0.0164,0.9836,122.77
148,mimiciii.CHARTEVENTS,Dialysis Access Site,,,,,,38247,343,0,0,,,,,0.0,0.0,categorical,0.0179,0.9821,111.507
79,mimiciii.CHARTEVENTS,Blood Flow ml/min,,,,,,38218,310,38184,38201,cc/min,80.0,100.1231,180.0,0.9996,0.9991,numeric,0.0162,0.9838,123.284
8371,mimiciii.CHARTEVENTS,Atrial Pacemaker [Sensitivity],,,,,,38214,3079,38174,0,,0.1672,6.0,20.0,0.0,0.999,numeric,0.1611,0.8389,12.411
30354,mimiciii.INPUTEVENTS_CV,ProBalance,,,,,,38097,427,0,0,,,,,0.0,0.0,categorical,0.0223,0.9777,89.22
149,mimiciii.CHARTEVENTS,Dialysis Access Type,,,,,,37907,346,0,0,,,,,0.0,0.0,categorical,0.0181,0.9819,109.558
142,mimiciii.CHARTEVENTS,Current Goal,,,,,,37472,298,36899,0,,-210.6325,0.0,405.0813,0.0,0.9847,numeric,0.0156,0.9844,125.745
567,mimiciii.CHARTEVENTS,PressSoreTreatment#1,,,,,,37407,1386,0,0,,,,,0.0,0.0,categorical,0.0725,0.9275,26.989
612,mimiciii.CHARTEVENTS,Replace.Fluid Infuse,,,,,,36991,296,0,0,,,,,0.0,0.0,categorical,0.0155,0.9845,124.97
1045,mimiciii.CHARTEVENTS,Pain Level/Response,,,,,,36973,8410,0,0,,,,,0.0,0.0,categorical,0.44,0.56,4.396
147,mimiciii.CHARTEVENTS,Dialysate Infusing,,,,,,36936,301,0,0,,,,,0.0,0.0,categorical,0.0157,0.9843,122.711
146,mimiciii.CHARTEVENTS,Dialysate Flow ml/hr,,,,,,36529,298,36498,36508,ml/hr,0.0,500.0,1500.0,0.9994,0.9992,numeric,0.0156,0.9844,122.581
29,mimiciii.CHARTEVENTS,Access mmHg,,,,,,36449,312,36344,0,,-161.9646,-56.9017,141.4328,0.0,0.9971,numeric,0.0163,0.9837,116.824
471,mimiciii.CHARTEVENTS,O2 Flow (lpm) #2,,,,,,36314,3198,34887,35175,lpm,0.1831,4.9829,21.3967,0.9686,0.9607,numeric,0.1673,0.8327,11.355
192,mimiciii.CHARTEVENTS,Filter Pressure mmHg,,,,,,36044,314,35984,36025,mmHg,75.0456,144.1053,273.2664,0.9995,0.9983,numeric,0.0164,0.9836,114.79
624,mimiciii.CHARTEVENTS,Return Pressure mmHg,,,,,,35967,314,35933,35948,mmHg,43.0255,86.8872,183.5487,0.9995,0.9991,numeric,0.0164,0.9836,114.545
665,mimiciii.CHARTEVENTS,System Integrity,,,,,,35897,304,0,0,,,,,0.0,0.0,categorical,0.0159,0.9841,118.082
303,mimiciii.CHARTEVENTS,IV #4 [Site],,,,,,35665,2785,0,0,,,,,0.0,0.0,categorical,0.1457,0.8543,12.806
173,mimiciii.CHARTEVENTS,Effluent Press mmHg,,,,,,35555,311,34542,6198,mmHg,-199.195,-27.218,141.385,0.1743,0.9715,numeric,0.0163,0.9837,114.325
51254,mimiciii.LABEVENTS,Monocytes,,Hematology,,742-7,Blood,34931,13253,34921,34924,%,0.0,4.1748,20.9843,0.9998,0.9997,numeric,0.6934,0.3066,2.636
51244,mimiciii.LABEVENTS,Lymphocytes,,Hematology,,731-0,Blood,34931,13253,34921,34924,%,0.3546,10.4155,57.7037,0.9998,0.9997,numeric,0.6934,0.3066,2.636
51256,mimiciii.LABEVENTS,Neutrophils,,Hematology,,761-7,Blood,34931,13253,34921,34924,%,9.3877,79.952,96.3082,0.9998,0.9997,numeric,0.6934,0.3066,2.636
51200,mimiciii.LABEVENTS,Eosinophils,,Hematology,,711-2,Blood,34929,13252,34919,34922,%,0.0,0.7591,11.585,0.9998,0.9997,numeric,0.6934,0.3066,2.636
51146,mimiciii.LABEVENTS,Basophils,,Hematology,,704-7,Blood,34927,13252,34917,34920,%,0.0,0.1961,1.9608,0.9998,0.9997,numeric,0.6934,0.3066,2.636
50824,mimiciii.LABEVENTS,"Sodium, Whole Blood",,Blood Gas,,2947-0,Blood,34565,10235,34562,34564,mEq/L,124.8507,137.0,150.1545,1.0,0.9999,numeric,0.5355,0.4645,3.377
353,mimiciii.CHARTEVENTS,ImpSkin #2 [Drain],,,,,,34351,2081,0,0,,,,,0.0,0.0,categorical,0.1089,0.8911,16.507
8403,mimiciii.CHARTEVENTS,IV #4 [Size],,,,,,34322,2730,0,0,,,,,0.0,0.0,categorical,0.1428,0.8572,12.572
823,mimiciii.CHARTEVENTS,Mixed Venous O2% Sat,,Blood Gases,,,,34230,3887,33561,0,,42.4058,65.0,87.051,0.0,0.9805,numeric,0.2034,0.7966,8.806
93,mimiciii.CHARTEVENTS,CT #1 Crepitus,,,,,,33799,1160,0,0,,,,,0.0,0.0,categorical,0.0607,0.9393,29.137
51498,mimiciii.LABEVENTS,Specific Gravity,,Hematology,,5811-5,Urine,33622,14424,32565,33618, ,1.0045,1.015,1.0431,0.9999,0.9686,numeric,0.7547,0.2453,2.331
51491,mimiciii.LABEVENTS,pH,,Hematology,,5803-2,Urine,33622,14424,33608,33618,units,5.0,5.6539,8.8277,0.9999,0.9996,numeric,0.7547,0.2453,2.331
51492,mimiciii.LABEVENTS,Protein,,Hematology,,5804-0,Urine,33479,14408,8972,33475,mg/dL,30.0,30.0,500.0,0.9999,0.268,mixed,0.7539,0.2461,2.324
51508,mimiciii.LABEVENTS,Urine Color,,Hematology,,5778-6,Urine,33447,14404,0,0,,,,,0.0,0.0,categorical,0.7537,0.2463,2.322
51506,mimiciii.LABEVENTS,Urine Appearance,,Hematology,,5767-9,Urine,33441,14403,0,0,,,,,0.0,0.0,categorical,0.7536,0.2464,2.322
51514,mimiciii.LABEVENTS,Urobilinogen,,Hematology,,5818-0,Urine,33435,14402,10067,33431,EU/dL,0.2,0.8927,12.0,0.9999,0.3011,mixed,0.7536,0.2464,2.322
51466,mimiciii.LABEVENTS,Blood,,Hematology,,5794-3,Urine,33431,14401,0,9279,mg/dL,,,,0.2776,0.0,categorical,0.7535,0.2465,2.321
51478,mimiciii.LABEVENTS,Glucose,,Hematology,,5792-7,Urine,33430,14403,2915,33426,mg/dL,100.0,250.0,1000.0,0.9999,0.0872,mixed,0.7536,0.2464,2.321
51484,mimiciii.LABEVENTS,Ketone,,Hematology,,5797-6,Urine,33428,14402,3241,33424,mg/dL,10.0,15.0,150.0,0.9999,0.097,mixed,0.7536,0.2464,2.321
51464,mimiciii.LABEVENTS,Bilirubin,,Hematology,,5770-3,Urine,33419,14401,0,33415,EU/dL,,,,0.9999,0.0,categorical,0.7535,0.2465,2.321
51487,mimiciii.LABEVENTS,Nitrite,,Hematology,,5802-4,Urine,33415,14401,0,0,,,,,0.0,0.0,categorical,0.7535,0.2465,2.32
763,mimiciii.CHARTEVENTS,Daily Weight,,,,,,33368,13686,33050,33368,kg,43.2403,82.8134,160.072,1.0,0.9905,numeric,0.7161,0.2839,2.438
8417,mimiciii.CHARTEVENTS,Inc #2 [Appearance],,,,,,33075,2830,0,0,,,,,0.0,0.0,categorical,0.1481,0.8519,11.687
338,mimiciii.CHARTEVENTS,Imp Skin Cleanse #1,,,,,,32673,3990,0,0,,,,,0.0,0.0,categorical,0.2088,0.7912,8.189
388,mimiciii.CHARTEVENTS,Inc #3 [Closure],,,,,,32559,2688,0,0,,,,,0.0,0.0,categorical,0.1406,0.8594,12.113
30172,mimiciii.INPUTEVENTS_CV,Natrecor,,,,,,32336,242,18016,18098,mcgkgmin,0.0,0.01,0.03,0.5597,0.5571,mixed,0.0127,0.9873,133.62
1699,mimiciii.CHARTEVENTS,GI Tube #2 [Site],,,,,,32233,533,0,0,,,,,0.0,0.0,categorical,0.0279,0.9721,60.475
51486,mimiciii.LABEVENTS,Leukocytes,,Hematology,,5799-2,Urine,32057,13805,1,0,,3.0,3.0,3.0,0.0,0.0,categorical,0.7223,0.2777,2.322
8493,mimiciii.CHARTEVENTS,GI Tube #2 [Site],,,,,,31822,523,0,0,,,,,0.0,0.0,categorical,0.0274,0.9726,60.845
89,mimiciii.CHARTEVENTS,C.O. (fick),,,,,,31812,3250,29281,29484,L/min,2.6834,5.2427,12.7373,0.9268,0.9204,mixed,0.1701,0.8299,9.788
30023,mimiciii.INPUTEVENTS_CV,Calcium Gluconate,,,,,,31807,336,0,0,,,,,0.0,0.0,categorical,0.0176,0.9824,94.664
592,mimiciii.CHARTEVENTS,RLE [Sensation],,,,,,31710,1181,0,0,,,,,0.0,0.0,categorical,0.0618,0.9382,26.85
598,mimiciii.CHARTEVENTS,RUE [Sensation],,,,,,31541,1167,0,0,,,,,0.0,0.0,categorical,0.0611,0.9389,27.027
30133,mimiciii.INPUTEVENTS_CV,Sandostatin,,,,,,31488,251,17652,17789,mcghr,8.2218,50.0,97.8178,0.5649,0.5606,mixed,0.0131,0.9869,125.45
5816,mimiciii.CHARTEVENTS,ICP Alarm [Low],,,,,,31301,863,30196,30481,mmHg,0.0,0.0,10.2372,0.9738,0.9647,numeric,0.0452,0.9548,36.27
8469,mimiciii.CHARTEVENTS,LLE [Sensation],,,,,,31224,1166,0,0,,,,,0.0,0.0,categorical,0.061,0.939,26.779
8472,mimiciii.CHARTEVENTS,LUE [Sensation],,,,,,30744,1141,0,0,,,,,0.0,0.0,categorical,0.0597,0.9403,26.945
30096,mimiciii.INPUTEVENTS_CV,TPN w/Lipids,,,,,,30492,277,0,0,,,,,0.0,0.0,categorical,0.0145,0.9855,110.079
286,mimiciii.CHARTEVENTS,INV#4 WaveformAppear,,,,,,30439,1246,0,0,,,,,0.0,0.0,categorical,0.0652,0.9348,24.429
427,mimiciii.CHARTEVENTS,LUE [Temp],,,,,,30414,1107,0,0,,,,,0.0,0.0,categorical,0.0579,0.9421,27.474
5683,mimiciii.CHARTEVENTS,Hourly PFR,,,,,,30377,231,30335,0,,-53.009,151.9423,573.3079,0.0,0.9986,numeric,0.0121,0.9879,131.502
8550,mimiciii.CHARTEVENTS,ICP Alarm [High],,,,,,30288,250,30288,30288,mmHg,13.7006,20.0,74.8209,1.0,1.0,numeric,0.0131,0.9869,121.152
30078,mimiciii.INPUTEVENTS_CV,Respalor,,,,,,30198,267,0,0,,,,,0.0,0.0,categorical,0.014,0.986,113.101
731,mimiciii.CHARTEVENTS,Warming [Device],,,,,,30071,4516,0,0,,,,,0.0,0.0,categorical,0.2363,0.7637,6.659
8436,mimiciii.CHARTEVENTS,LUE [Color],,,,,,29841,1102,0,0,,,,,0.0,0.0,categorical,0.0577,0.9423,27.079
327,mimiciii.CHARTEVENTS,IV Site Appear #4,,,,,,29833,2746,0,0,,,,,0.0,0.0,categorical,0.1437,0.8563,10.864
100,mimiciii.CHARTEVENTS,CT #2 Dressing,,,,,,29456,1313,0,0,,,,,0.0,0.0,categorical,0.0687,0.9313,22.434
30163,mimiciii.INPUTEVENTS_CV,Dilaudid,,,,,,29330,110,17522,17591,mghr,0.0,1.9246,15.4611,0.5998,0.5974,mixed,0.0058,0.9942,266.636
102,mimiciii.CHARTEVENTS,CT #2 Suction Amount,,,,,,29311,1324,0,0,,,,,0.0,0.0,categorical,0.0693,0.9307,22.138
358,mimiciii.CHARTEVENTS,ImpSkin Treatment #3,,,,,,28995,1281,0,0,,,,,0.0,0.0,categorical,0.067,0.933,22.635
925,mimiciii.CHARTEVENTS,Marital Status,,,,,,28884,18760,0,0,,,,,0.0,0.0,categorical,0.9816,0.0184,1.54
930,mimiciii.CHARTEVENTS,Ext,,,,,,28884,18760,0,0,,,,,0.0,0.0,categorical,0.9816,0.0184,1.54
916,mimiciii.CHARTEVENTS,Allergy 1,,,,,,28884,18760,0,0,,,,,0.0,0.0,categorical,0.9816,0.0184,1.54
919,mimiciii.CHARTEVENTS,Service,,,,,,28884,18760,0,0,,,,,0.0,0.0,categorical,0.9816,0.0184,1.54
935,mimiciii.CHARTEVENTS,Allergy 3,,,,,,28884,18760,0,0,,,,,0.0,0.0,categorical,0.9816,0.0184,1.54
69,mimiciii.CHARTEVENTS,BSA,,,,,,28884,18760,13553,13563,m2,1.34,1.9734,2.9063,0.4696,0.4692,mixed,0.9816,0.0184,1.54
762,mimiciii.CHARTEVENTS,Admit Wt,,,,,,28884,18760,21580,21596,kg,42.315,78.8333,158.9947,0.7477,0.7471,mixed,0.9816,0.0184,1.54
920,mimiciii.CHARTEVENTS,Admit Ht,,,,,,28884,18760,13596,13607,inches,55.1181,67.0,76.1076,0.4711,0.4707,mixed,0.9816,0.0184,1.54
924,mimiciii.CHARTEVENTS,Readmission,,,,,,28884,18760,0,0,,,,,0.0,0.0,categorical,0.9816,0.0184,1.54
926,mimiciii.CHARTEVENTS,Religion,,,,,,28884,18760,0,0,,,,,0.0,0.0,categorical,0.9816,0.0184,1.54
927,mimiciii.CHARTEVENTS,Allergy 2,,,,,,28884,18760,0,0,,,,,0.0,0.0,categorical,0.9816,0.0184,1.54
917,mimiciii.CHARTEVENTS,Diagnosis/op,,,,,,28882,18759,0,0,,,,,0.0,0.0,categorical,0.9815,0.0185,1.54
508,mimiciii.CHARTEVENTS,PT Splint #1 [Location],,,,,,28749,486,0,0,,,,,0.0,0.0,categorical,0.0254,0.9746,59.154
8418,mimiciii.CHARTEVENTS,Inc #3 [Appearance],,,,,,28717,2525,0,0,,,,,0.0,0.0,categorical,0.1321,0.8679,11.373
50954,mimiciii.LABEVENTS,Lactate Dehydrogenase (LD),,Chemistry,,2532-0,Blood,28471,8729,28470,28471,IU/L,112.4273,292.2163,5422.7389,1.0,1.0,numeric,0.4567,0.5433,3.262
8450,mimiciii.CHARTEVENTS,PT Splint #1 [Status],,,,,,28462,475,0,0,,,,,0.0,0.0,categorical,0.0249,0.9751,59.92
30178,mimiciii.INPUTEVENTS_CV,Nicardipine,,,,,,28177,321,16092,16296,mcgkgmin,0.0,1.2713,4.6738,0.5783,0.5711,mixed,0.0168,0.9832,87.779
30149,mimiciii.INPUTEVENTS_CV,Fentanyl (Conc),,,,,,28159,133,16352,16420,mcghr,0.0,100.0,509.5306,0.5831,0.5807,mixed,0.007,0.993,211.722
8485,mimiciii.CHARTEVENTS,Warming [Status],,,,,,28144,4378,0,0,,,,,0.0,0.0,categorical,0.2291,0.7709,6.429
414,mimiciii.CHARTEVENTS,Incision/Wound #4,,,,,,28086,865,0,0,,,,,0.0,0.0,categorical,0.0453,0.9547,32.469
496,mimiciii.CHARTEVENTS,PCA Dose,,,,,,28079,1286,21615,0,,0.05,0.25,8.4487,0.0,0.7698,mixed,0.0673,0.9327,21.834
499,mimiciii.CHARTEVENTS,PCA Medication,,,,,,28059,1280,0,0,,,,,0.0,0.0,categorical,0.067,0.933,21.921
493,mimiciii.CHARTEVENTS,PCA 1 Hr Limit (mg),,,,,,28048,1275,23823,0,,0.4753,2.5,64.2344,0.0,0.8494,mixed,0.0667,0.9333,21.998
129,mimiciii.CHARTEVENTS,Collar Care,,,,,,28018,1603,0,0,,,,,0.0,0.0,categorical,0.0839,0.9161,17.478
498,mimiciii.CHARTEVENTS,PCA Lockout (Min),,,,,,28004,1279,24442,0,,5.6007,6.0,10.4028,0.0,0.8728,mixed,0.0669,0.9331,21.895
50867,mimiciii.LABEVENTS,Amylase,,Chemistry,,1798-8,Blood,27861,9611,27859,27861,IU/L,10.5161,63.673,943.4081,1.0,0.9999,numeric,0.5029,0.4971,2.899
55,mimiciii.CHARTEVENTS,Assisted Systole,,,,,,27804,695,27135,27210,mmHg,57.5569,93.539,151.4427,0.9786,0.9759,numeric,0.0364,0.9636,40.006
769,mimiciii.CHARTEVENTS,ALT,,Enzymes,,,,27755,8362,27728,0,,5.617,45.5083,4754.0126,0.0,0.999,numeric,0.4375,0.5625,3.319
784,mimiciii.CHARTEVENTS,CPK,,Enzymes,,,,27752,8788,27395,0,,12.1991,207.1168,18888.2752,0.0,0.9871,numeric,0.4598,0.5402,3.158
59,mimiciii.CHARTEVENTS,Augmented Diastole,,,,,,27729,694,27110,27127,mmHg,63.2843,106.7774,159.8316,0.9783,0.9777,numeric,0.0363,0.9637,39.955
770,mimiciii.CHARTEVENTS,AST,,Enzymes,,,,27637,8324,27617,0,,10.7547,59.0914,6770.1603,0.0,0.9993,numeric,0.4355,0.5645,3.32
62,mimiciii.CHARTEVENTS,BAEDP,,,,,,27552,694,26935,26950,mmHg,23.6731,54.1531,93.3954,0.9782,0.9776,numeric,0.0363,0.9637,39.7
7914,mimiciii.CHARTEVENTS,Insulin Guideline,,,,,,27227,2986,0,0,,,,,0.0,0.0,categorical,0.1562,0.8438,9.118
773,mimiciii.CHARTEVENTS,Alk. Phosphate,,Enzymes,,,,27032,8113,27012,0,,31.8915,98.6702,757.2014,0.0,0.9993,numeric,0.4245,0.5755,3.332
848,mimiciii.CHARTEVENTS,Total Bili (0-1.5),,Chemistry,,,,26831,7706,26805,0,,0.0645,1.1817,39.6594,0.0,0.999,numeric,0.4032,0.5968,3.482
224,mimiciii.CHARTEVENTS,IABP Mean,,,,,,26770,693,26136,26158,mmHg,50.9158,79.2887,122.288,0.9771,0.9763,numeric,0.0363,0.9637,38.629
99,mimiciii.CHARTEVENTS,CT #2 Drainage,,,,,,26716,1344,0,0,,,,,0.0,0.0,categorical,0.0703,0.9297,19.878
346,mimiciii.CHARTEVENTS,ImpSkin Character #3,,,,,,26488,1322,0,0,,,,,0.0,0.0,categorical,0.0692,0.9308,20.036
51003,mimiciii.LABEVENTS,Troponin T,,Chemistry,,6598-7,Blood,26391,7898,18100,26391,ng/mL,0.01,0.1523,12.0717,1.0,0.6858,mixed,0.4132,0.5868,3.341
30142,mimiciii.INPUTEVENTS_CV,Integrelin,,,,,,26345,766,15297,15586,mcgkgmin,0.0,2.0,2.1902,0.5916,0.5806,mixed,0.0401,0.9599,34.393
101,mimiciii.CHARTEVENTS,CT #2 [Fluctuate],,,,,,25941,1335,0,0,,,,,0.0,0.0,categorical,0.0699,0.9301,19.431
733,mimiciii.CHARTEVENTS,Weight Change,,,,,,25924,10253,25595,25924,kg,-6.6634,0.0,10.0775,1.0,0.9873,numeric,0.5365,0.4635,2.528
51516,mimiciii.LABEVENTS,WBC,,Hematology,,5821-4,Urine,25621,12091,10879,25617,#/hpf,0.0,1.0202,311.2899,0.9998,0.4246,mixed,0.6326,0.3674,2.119
51493,mimiciii.LABEVENTS,RBC,,Hematology,,5808-1,Urine,25621,12090,10551,25617,#/hpf,0.0,2.4293,677.9989,0.9998,0.4118,mixed,0.6326,0.3674,2.119
51476,mimiciii.LABEVENTS,Epithelial Cells,,Hematology,,5787-7,Urine,25568,12082,11699,25564,#/hpf,0.0,0.0,7.9749,0.9998,0.4576,mixed,0.6322,0.3678,2.116
51463,mimiciii.LABEVENTS,Bacteria,,Hematology,,5769-5,Urine,25496,12070,391,0,,0.0,0.0,0.0,0.0,0.0153,categorical,0.6315,0.3685,2.112
51519,mimiciii.LABEVENTS,Yeast,,Hematology,,5822-2,Urine,25492,12070,39,0,,0.0,0.0,0.0,0.0,0.0015,categorical,0.6315,0.3685,2.112
8365,mimiciii.CHARTEVENTS,Angio Appearance #1 [Attribute 2],,,,,,25417,2410,0,0,,,,,0.0,0.0,categorical,0.1261,0.8739,10.546
8374,mimiciii.CHARTEVENTS,CT #2 [Leak],,,,,,24995,1332,0,0,,,,,0.0,0.0,categorical,0.0697,0.9303,18.765
666,mimiciii.CHARTEVENTS,Systolic Unloading,,,,,,24581,691,23943,23973,%,1.0,11.0,46.7554,0.9753,0.974,numeric,0.0362,0.9638,35.573
50956,mimiciii.LABEVENTS,Lipase,,Chemistry,,3040-3,Blood,24492,7922,24484,24492,IU/L,6.4741,42.3828,1388.9869,1.0,0.9997,numeric,0.4145,0.5855,3.092
446,mimiciii.CHARTEVENTS,Micro-Neb Treatment,,,,,,24383,3752,41,0,,0.0,0.6,2115.0,0.0,0.0017,categorical,0.1963,0.8037,6.499
