src_table,field_key,label,abbreviation,dict_category,unit_observed,dtype_inferred,p01,p50,p99,n_rows,n_keys,coverage,already_gold,concept,note
mimiciv.icu.chartevents,223901,GCS - Motor Response,Motor Response,Neurological,,numeric,1.0,6.0,6.0,1035968,36326,0.9996,,,
mimiciv.icu.chartevents,228988,Safety Restraints NCP - Interventions,Safety Restraints NCP - Interventions,Care Plans,,categorical,,,,1025764,5587,0.1537,,,
mimiciv.icu.chartevents,224073,Education Topic,Education Topic,Restraint/Support Systems,,categorical,,,,952780,35103,0.966,,,
mimiciv.icu.chartevents,224089,Anti Embolic Device,Anti Embolic Device,Treatments,,categorical,,,,950058,33467,0.9209,,,
mimiciv.icu.chartevents,228928,Impaired Tissue Perfusion NCP - Interventions,ITP NCP - Interventions,Care Plans,,categorical,,,,948286,8286,0.228,,,
mimiciv.icu.chartevents,226732,O2 Delivery Device(s),O2 Delivery Device(s),Respiratory,,categorical,,,,933372,36169,0.9953,,,
mimiciv.icu.chartevents,223761,Temperature Fahrenheit,Temperature F,Routine Vital Signs,°F,numeric,95.9476,98.4996,102.2654,923344,35913,0.9882,,,
mimiciv.icu.chartevents,224088,Pressure Reducing Device,Pressure Reducing Device,Treatments,,categorical,,,,914942,29304,0.8064,,,
mimiciv.icu.chartevents,224641,Alarms On,Alarms On,Alarms,,numeric,1.0,1.0,1.0,914294,36314,0.9993,,,
mimiciv.icu.chartevents,224168,Parameters Checked,Parameters Checked,Alarms,,numeric,1.0,1.0,1.0,899090,36288,0.9986,,,
mimiciv.icu.chartevents,223987,RLL Lung Sounds,RLL Lung Sounds,Pulmonary,,categorical,,,,887544,36301,0.9989,,,
mimiciv.icu.chartevents,223989,LLL Lung Sounds,LLL Lung Sounds,Pulmonary,,categorical,,,,885074,36298,0.9988,,,
mimiciv.icu.chartevents,223781,Pain Present,Pain Present,Pain/Sedation,,categorical,,,,881546,35884,0.9875,,,
mimiciv.icu.chartevents,227944,Side Rails,Side Rails,Restraint/Support Systems,,categorical,,,,876676,34301,0.9439,,,
mimiciv.icu.chartevents,229321,Activity / Mobility (JH-HLM),Activity / Mobility (JH-HLM),Treatments,,numeric,1.0,2.0,6.9997,873799,19321,0.5317,,,
mimiciv.icu.chartevents,223986,RUL Lung Sounds,RUL Lung Sounds,Pulmonary,,categorical,,,,872503,36306,0.9991,,,
mimiciv.icu.chartevents,223988,LUL Lung Sounds,LUL Lung Sounds,Pulmonary,,categorical,,,,871280,36303,0.999,,,
mimiciv.icu.chartevents,225054,Anti Embolic Device Status,Anti Embolic Device Status,Treatments,,categorical,,,,827188,30712,0.8451,,,
mimiciv.icu.chartevents,224003,Abdominal Assessment,Abdominal Assessment,GI/GU,,categorical,,,,823015,36309,0.9991,,,
mimiciv.icu.chartevents,223907,Pupil Size Right,Pupil Size Right,Neurological,,categorical,,,,822944,34282,0.9434,,,
mimiciv.icu.chartevents,224733,Pupil Size Left,Pupil Size Left,Neurological,,categorical,,,,822165,34273,0.9431,,,
mimiciv.icu.chartevents,227121,Pupil Response Right,Pupil Response R,Neurological,,categorical,,,,815371,34214,0.9415,,,
mimiciv.icu.chartevents,227288,Pupil Response Left,Pupil Response L,Neurological,,categorical,,,,812690,34204,0.9412,,,
mimiciv.icu.chartevents,224001,Diet Type,Diet Type,GI/GU,,categorical,,,,777832,36215,0.9966,,,
mimiciv.icu.chartevents,227947,Reason for Restraint (Non-violent),Reason for Restraint (Non-violent),Restraint/Support Systems,,categorical,,,,744172,17665,0.4861,,,
mimiciv.icu.chartevents,228096,Richmond-RAS Scale,Richmond-RAS Scale,Pain/Sedation,,numeric,-5.0,0.0,2.7218,743091,32314,0.8892,,,
mimiciv.icu.chartevents,228947,Infection NCP - Interventions,Infection NCP - Interventions,Care Plans,,categorical,,,,713001,6865,0.1889,,,
mimiciv.icu.chartevents,223999,Oral Cavity,Oral Cavity,GI/GU,,categorical,,,,712483,36281,0.9984,,,
mimiciv.icu.chartevents,224015,Urine Source,Urine Source,GI/GU,,categorical,,,,704515,36216,0.9966,,,
mimiciv.icu.chartevents,223783,Pain Location,Pain Location,Pain/Sedation,,categorical,,,,690372,34896,0.9603,,,
mimiciv.icu.chartevents,228924,Impaired Tissue Perfusion NCP - Expected outcomes,ITP NCP - Expected outcomes,Care Plans,,categorical,,,,687218,8299,0.2284,,,
mimiciv.icu.chartevents,223795,Pain Assessment Method,Pain Assessment Method,Pain/Sedation,,categorical,,,,665169,25356,0.6977,,,
mimiciv.icu.chartevents,227954,Status and Comfort,Status and Comfort,Restraint/Support Systems,,categorical,,,,662750,17592,0.4841,,,
mimiciv.icu.chartevents,227955,Food and Fluid,Food and Fluid,Restraint/Support Systems,,categorical,,,,647876,17497,0.4815,,,
mimiciv.icu.chartevents,224004,Bowel Sounds,Bowel Sounds,GI/GU,,categorical,,,,643559,36291,0.9987,,,
mimiciv.icu.chartevents,223934,Dorsal PedPulse R,Dorsal PedPulse R,Cardiovascular (Pulses),,categorical,,,,637569,36143,0.9946,,,
mimiciv.icu.chartevents,224084,Activity,Activity ,Treatments,,categorical,,,,633142,16639,0.4579,,,
mimiciv.icu.chartevents,223943,Dorsal PedPulse L,Dorsal PedPulse L,Cardiovascular (Pulses),,categorical,,,,628229,36143,0.9946,,,
mimiciv.icu.chartevents,228299,Goal Richmond-RAS Scale,Goal Richmond-RAS Scale,Pain/Sedation,,numeric,0.0,0.0,5.0,617071,29484,0.8113,,,
mimiciv.icu.chartevents,228305,ST Segment Monitoring On,ST Segment Monitoring On,Alarms,,numeric,0.9971,1.0,1.0,616562,28710,0.79,,,
mimiciv.icu.chartevents,224087,Therapeutic Bed,Therapeutic Bed,Treatments,,categorical,,,,608757,22184,0.6105,,,
mimiciv.icu.chartevents,226168,Oral Care,Oral Care,Treatments,,categorical,,,,601230,32129,0.8841,,,
mimiciv.icu.chartevents,224031,Edema Location,Edema Location,Skin - Incisions,,categorical,,,,590038,36152,0.9948,,,
mimiciv.icu.chartevents,223991,Cough Effort,Cough Effort,Pulmonary,,categorical,,,,585302,35527,0.9776,,,
mimiciv.icu.chartevents,228937,Post-op Care NCP - Interventions,Post-op Care NCP - Interventions,Care Plans,,categorical,,,,581524,8734,0.2403,,,
mimiciv.icu.chartevents,224026,Skin Integrity,Skin Integrity,Skin - Assessment,,categorical,,,,577920,36309,0.9991,,,
mimiciv.icu.chartevents,224016,Urine Color,Urine Color,GI/GU,,categorical,,,,573200,35621,0.9802,,,
mimiciv.icu.chartevents,224027,Skin Temperature,Skin Temp,Skin - Assessment,,categorical,,,,566715,36307,0.9991,,,
mimiciv.icu.chartevents,228898,Impaired Fluid Balance NCP - Interventions,IFB NCP - Interventions,Care Plans,,categorical,,,,566678,4570,0.1258,,,
mimiciv.icu.chartevents,227948,Restraint Device (Non-violent),Restraint Device (Non-violent),Restraint/Support Systems,,categorical,,,,563675,17802,0.4899,,,
mimiciv.icu.chartevents,224028,Skin Color,Skin Color,Skin - Assessment,,categorical,,,,558845,36290,0.9986,,,
mimiciv.icu.chartevents,224860,Skin Condition,Skin Condition,Skin - Assessment,,categorical,,,,558250,36306,0.9991,,,
mimiciv.icu.chartevents,227945,Restraint (Non-violent),Restraint (Non-violent),Restraint/Support Systems,,categorical,,,,552125,18288,0.5032,,,
mimiciv.icu.chartevents,227950,Restraint Location,Restraint Location,Restraint/Support Systems,,categorical,,,,550573,17922,0.4932,,,
mimiciv.icu.chartevents,228412,Strength R Arm,Strength R Arm,Neurological,,numeric,0.0,4.9965,5.0,549038,26438,0.7275,,,
mimiciv.icu.chartevents,228397,Commands Response,Commands Response,Neurological,,categorical,,,,549008,26391,0.7262,,,
mimiciv.icu.chartevents,228409,Strength L Arm,Strength L Arm,Neurological,,numeric,0.0,4.4639,5.0,548605,26434,0.7274,,,
mimiciv.icu.chartevents,228411,Strength R Leg,Strength R Leg,Neurological,,numeric,0.0,4.0,5.0,548276,26435,0.7274,,,
mimiciv.icu.chartevents,228410,Strength L Leg,Strength L Leg,Neurological,,numeric,0.0,4.0,5.0,547576,26431,0.7273,,,
mimiciv.icu.chartevents,228977,Altered Mental Status  NCP - Interventions,AMS NCP - Interventions,Care Plans,,categorical,,,,539022,5678,0.1562,,,
mimiciv.icu.chartevents,224876,Urine Appearance,Urine Appearance,GI/GU,,categorical,,,,538400,35400,0.9741,,,
mimiciv.icu.chartevents,228398,Commands,Commands,Neurological,,categorical,,,,530528,26180,0.7204,,,
mimiciv.icu.chartevents,223835,Inspired O2 Fraction,FiO2,Respiratory,,numeric,27.8941,40.7411,100.0,530319,21233,0.5843,,,
mimiciv.icu.chartevents,228890,Pain NCP - Interventions,Pain NCP - Interventions,Care Plans,,categorical,,,,529259,8543,0.2351,,,
mimiciv.icu.chartevents,228414,Speech,Speech,Neurological,,categorical,,,,528058,26338,0.7248,,,
mimiciv.icu.chartevents,223784,Pain Cause,Pain Cause,Pain/Sedation,,categorical,,,,524832,30336,0.8348,,,
mimiciv.icu.chartevents,223791,Pain Level,Pain Level,Pain/Sedation,,mixed,0.0,3.0,10.0,521445,33651,0.926,,,
mimiciv.icu.chartevents,223794,Pain Level Acceptable,Pain Level Acceptable,Pain/Sedation,,categorical,,,,520754,33529,0.9226,,,
mimiciv.icu.chartevents,227959,Restraints Evaluated,Restraints Evaluated,Restraint/Support Systems,,categorical,,,,516205,17694,0.4869,,,
mimiciv.icu.chartevents,227951,Circulation/Skin Integrity,Circulation/Skin Integrity,Restraint/Support Systems,,categorical,,,,513790,17683,0.4866,,,
mimiciv.icu.chartevents,227960,Patient/Family Informed,Patient/Family Informed,Restraint/Support Systems,,categorical,,,,512015,17383,0.4783,,,
mimiciv.icu.chartevents,227952,Position Change,Position Change,Restraint/Support Systems,,categorical,,,,511296,17504,0.4817,,,
mimiciv.icu.chartevents,227957,Signs of Injury from Intervention,Signs of Injury from Intervention,Restraint/Support Systems,,categorical,,,,509701,17669,0.4862,,,
mimiciv.icu.chartevents,227953,Range of Motion,Range of Motion,Restraint/Support Systems,,categorical,,,,504484,17309,0.4763,,,
mimiciv.icu.chartevents,227961,Side  Rails,Side  Rails,Restraint/Support Systems,,categorical,,,,503874,17597,0.4842,,,
mimiciv.icu.chartevents,220074,Central Venous Pressure,CVP,Hemodynamics,mmHg,numeric,-0.1052,10.9243,182.1132,500676,10682,0.2939,,,
mimiciv.icu.chartevents,227956,Urinal/Bedpan,Urinal/Bedpan,Restraint/Support Systems,,categorical,,,,497530,17541,0.4827,,,
mimiciv.icu.chartevents,224771,RLE Temp,RLE Temp,Cardiovascular,,categorical,,,,495658,33709,0.9276,,,
mimiciv.icu.chartevents,224773,LLE Temp,LLE Temp,Cardiovascular,,categorical,,,,491394,33693,0.9272,,,
mimiciv.icu.chartevents,224767,RUE Temp,RUE Temp,Cardiovascular,,categorical,,,,488493,33537,0.9229,,,
mimiciv.icu.chartevents,224769,LUE Temp,LUE Temp,Cardiovascular,,categorical,,,,486789,33520,0.9224,,,
mimiciv.icu.chartevents,227946,Restraint Ordered (Non-violent),Restraint Ordered (Non-violent),Restraint/Support Systems,,categorical,,,,486787,17630,0.4851,,,
mimiciv.icu.chartevents,223979,RLE Color,RLE Color,Cardiovascular,,categorical,,,,486245,33597,0.9245,,,
mimiciv.icu.chartevents,223983,LLE Color,LLE Color,Cardiovascular,,categorical,,,,482266,33582,0.9241,,,
mimiciv.icu.chartevents,224651,Ectopy Frequency 1,Ectopy Frequency 1,Routine Vital Signs,,categorical,,,,481435,22546,0.6204,,,
mimiciv.icu.chartevents,224054,Braden Sensory Perception,Braden Sensory Perception,Skin - Assessment,,numeric,1.0,3.0,4.0,481186,36302,0.999,,,
mimiciv.icu.chartevents,224055,Braden Moisture,Braden Moisture,Skin - Assessment,,numeric,1.5439,3.0,4.0,480908,36302,0.999,,,
mimiciv.icu.chartevents,224056,Braden Activity,Braden Activity,Skin - Assessment,,numeric,1.0,1.0,4.0,480645,36302,0.999,,,
mimiciv.icu.chartevents,224057,Braden Mobility,Braden Mobility,Skin - Assessment,,numeric,1.0,2.4313,4.0,480613,36302,0.999,,,
mimiciv.icu.chartevents,224058,Braden Nutrition,Braden Nutrition,Skin - Assessment,,numeric,1.0,2.0,4.0,480406,36302,0.999,,,
mimiciv.icu.chartevents,223976,RUE Color,RUE Color,Cardiovascular,,categorical,,,,480218,33444,0.9203,,,
mimiciv.icu.chartevents,224059,Braden Friction/Shear,Braden Friction/Shear,Skin - Assessment,,numeric,1.0,2.0,3.0,478929,36299,0.9989,,,
mimiciv.icu.chartevents,223982,LUE Color,LUE Color,Cardiovascular,,categorical,,,,478518,33422,0.9197,,,
mimiciv.icu.chartevents,228902,Altered Respiratory Status NCP - Expected outcomes,ARS NCP - Expected outcomes,Care Plans,,categorical,,,,477765,8018,0.2206,,,
mimiciv.icu.chartevents,228933,Post-op Care NCP - Expected outcomes,Post-op Care NCP - Expected outcomes,Care Plans,,categorical,,,,476233,8742,0.2406,,,
mimiciv.icu.chartevents,223935,PostTib. Pulses R,PostTib Pulses R,Cardiovascular (Pulses),,categorical,,,,470566,34940,0.9615,,,
mimiciv.icu.chartevents,225664,Glucose finger stick (range 70-100),Glucose FS (range 70 -100),Labs,,numeric,65.0865,137.6317,365.8524,466121,29046,0.7993,Y,,
mimiciv.icu.chartevents,223992,Cough Type,Cough Type,Pulmonary,,categorical,,,,465726,32524,0.895,,,
mimiciv.icu.chartevents,224000,Nares R,Nares R,GI/GU,,categorical,,,,464109,32394,0.8914,,,
mimiciv.icu.chartevents,223947,PostTib. Pulses L,PostTib Pulses L,Cardiovascular (Pulses),,categorical,,,,462236,34932,0.9613,,,
mimiciv.icu.chartevents,228298,Daily Wake Up,Daily Wake Up,Pain/Sedation,,categorical,,,,459579,29091,0.8005,,,
mimiciv.icu.chartevents,224879,Nares L,Nares L,GI/GU,,categorical,,,,454941,32287,0.8885,,,
mimiciv.icu.chartevents,223782,Pain Type,Pain Type,Pain/Sedation,,categorical,,,,443681,32385,0.8912,,,
mimiciv.icu.chartevents,223951,Capillary Refill R,Capillary Refill R,Cardiovascular (Pulses),,categorical,,,,436330,32631,0.8979,,,
mimiciv.icu.chartevents,224308,Capillary Refill L,Capillary Refill L,Cardiovascular (Pulses),,categorical,,,,428186,32568,0.8962,,,
mimiciv.icu.chartevents,223905,Cough Reflex,Cough Reflex,Neurological,,categorical,,,,416052,19724,0.5428,,,
mimiciv.icu.chartevents,228957,Coping/Knowledge Deficit  NCP - Interventions,CKD NCP - Interventions,Care Plans,,categorical,,,,412241,4266,0.1174,,,
mimiciv.icu.chartevents,223904,Gag Reflex,Gag Reflex,Neurological,,categorical,,,,410020,19534,0.5375,,,
mimiciv.icu.chartevents,224023,Support Systems,Support Systems,Restraint/Support Systems,,categorical,,,,408236,34119,0.9389,,,
mimiciv.icu.chartevents,220339,PEEP set,PEEP set,Respiratory,cmH2O,numeric,0.0,5.0,18.1914,407008,18503,0.5092,Y,,
mimiciv.icu.chartevents,229322,Breathing pattern/effort,Breathing pattern/effort,Pulmonary,,categorical,,,,398818,19255,0.5299,,,
mimiciv.icu.chartevents,224685,Tidal Volume (observed),Tidal Volume (observed),Respiratory,mL,numeric,93.0569,448.7032,885.6575,394900,18429,0.5071,,,
mimiciv.icu.chartevents,224017,GU Catheter Size,GU Catheter Size,GI/GU,,categorical,,,,393831,21911,0.6029,,,
mimiciv.icu.chartevents,228399,Facial Droop,Facial Droop,Neurological,,categorical,,,,385343,23976,0.6598,,,
mimiciv.icu.chartevents,224687,Minute Volume,Minute Volume,Respiratory,L/min,numeric,3.6485,8.941,18.0822,384300,18493,0.5089,,,
mimiciv.icu.chartevents,220047,Heart Rate Alarm - Low,HR Alarm - Low,Alarms,bpm,numeric,40.0,50.0,60.4977,384106,36317,0.9994,,,
mimiciv.icu.chartevents,220046,Heart rate Alarm - High,HR Alarm - High,Alarms,bpm,numeric,99.9762,123.2835,159.0126,383962,36316,0.9993,,,
mimiciv.icu.chartevents,223770,O2 Saturation Pulseoxymetry Alarm - Low,SpO2 Alarm - Low,Alarms,%,numeric,87.1916,92.0,93.0,381317,36313,0.9993,,,
mimiciv.icu.chartevents,223769,O2 Saturation Pulseoxymetry Alarm - High,SpO2 Alarm - High,Alarms,%,numeric,100.0,100.0,100.0,379232,36307,0.9991,,,
mimiciv.icu.chartevents,224697,Mean Airway Pressure,Mean Airway Pressure,Respiratory,cmH2O,numeric,2.0437,9.5716,24.8275,378651,18389,0.506,,,
mimiciv.icu.chartevents,224024,Family Communication,Family Communication,Restraint/Support Systems,,categorical,,,,375646,31472,0.866,,,
mimiciv.icu.chartevents,224689,Respiratory Rate (spontaneous),Respiratory Rate (spontaneous),Respiratory,insp/min,numeric,0.0,9.1335,36.6942,375569,18348,0.5049,Y,,
mimiciv.icu.chartevents,224161,Resp Alarm - High,Resp Alarm - High,Alarms,insp/min,numeric,22.5413,35.0,45.0,373542,36303,0.999,,,
mimiciv.icu.chartevents,224162,Resp Alarm - Low,Resp Alarm - Low,Alarms,insp/min,numeric,6.0,8.0,10.0,373397,36304,0.999,,,
mimiciv.icu.chartevents,224695,Peak Insp. Pressure,Peak Insp. Pressure,Respiratory,cmH2O,numeric,6.0404,19.4559,40.0779,372277,18421,0.5069,,,
mimiciv.icu.chartevents,226253,SpO2 Desat Limit,SpO2 Desat Limit,Alarms,%,numeric,85.0,85.87,90.0,368567,36224,0.9968,,,
mimiciv.icu.chartevents,223848,Ventilator Type,Ventilator Type,Respiratory,,mixed,1.0,1.0,3.896,366137,18435,0.5073,,,
mimiciv.icu.chartevents,220292,Minute Volume Alarm - Low,MV Alarm - Low,Alarms,L/min,numeric,1.5291,4.4002,11.1163,365946,18375,0.5056,,,
mimiciv.icu.chartevents,220293,Minute Volume Alarm - High,MV Alarm - High,Alarms,L/min,numeric,10.0,18.0,30.0106,364565,18388,0.506,,,
mimiciv.icu.chartevents,223876,Apnea Interval,Apnea Interval,Respiratory,sec,numeric,20.0,20.0,39.8022,363939,18374,0.5056,,,
mimiciv.icu.chartevents,223873,Paw High,Paw High,Respiratory,cmH2O,numeric,29.9617,40.0,59.9486,363718,18370,0.5055,,,
mimiciv.icu.chartevents,224690,Respiratory Rate (Total),Respiratory Rate (Total),Respiratory,insp/min,numeric,8.9994,20.6372,37.8789,358253,18338,0.5046,Y,,
mimiciv.icu.chartevents,227517,Humidification,Humidification,Respiratory,,categorical,,,,357653,18155,0.4996,,,
mimiciv.icu.chartevents,223936,Radial Pulse R,Radial Pulse R,Cardiovascular (Pulses),,categorical,,,,356015,30312,0.8341,,,
mimiciv.icu.chartevents,223874,Vti High,Vti High,Respiratory,mL,numeric,0.9745,2.0231,1763.4633,355747,18312,0.5039,,,
mimiciv.icu.chartevents,227342,Secondary diagnosis,Secondary diagnosis,Restraint/Support Systems,,numeric,0.0,15.0,15.0,353162,36137,0.9944,,,
mimiciv.icu.chartevents,227341,History of falling (within 3 mnths),History of falling (within 3 mnths)*,Restraint/Support Systems,,numeric,0.0,0.0,25.0,352932,36118,0.9939,,,
mimiciv.icu.chartevents,227343,Ambulatory aid,Ambulatory aid,Restraint/Support Systems,,numeric,0.0,0.0,14.9782,351629,36141,0.9945,,,
mimiciv.icu.chartevents,227344,IV/Saline lock,IV/Saline lock,Restraint/Support Systems,,numeric,0.0,20.0,20.0,351487,36143,0.9946,,,
mimiciv.icu.chartevents,227345,Gait/Transferring,Gait/Transferring,Restraint/Support Systems,,numeric,0.0,0.0,20.0,351442,36142,0.9946,,,
mimiciv.icu.chartevents,227346,Mental status,Mental status,Restraint/Support Systems,,numeric,0.0,15.0,15.0,350272,36131,0.9942,,,
mimiciv.icu.chartevents,223948,Radial Pulse L,Radial Pulse L,Cardiovascular (Pulses),,categorical,,,,349952,30081,0.8278,,,
mimiciv.icu.chartevents,223875,Fspn High,Fspn High,Respiratory,insp/min,numeric,10.0,35.0,54.5129,343017,18067,0.4972,,,
mimiciv.icu.chartevents,224692,Flow Pattern,Flow Pattern,Respiratory,,categorical,,,,338476,18080,0.4975,,,
mimiciv.icu.chartevents,223834,O2 Flow,O2 Flow,Respiratory,L/min,numeric,1.0,4.0,57.9582,338199,28692,0.7895,Y,,
mimiciv.icu.chartevents,224865,Flow Sensitivity,Flow Sensitivity,Respiratory,,categorical,,,,337660,18084,0.4976,,,
mimiciv.icu.chartevents,224076,Education Barrier,Education Barrier,Restraint/Support Systems,,categorical,,,,336846,35058,0.9647,,,
mimiciv.icu.chartevents,223985,Respiratory Pattern,Respiratory Pattern,Pulmonary,,categorical,,,,335384,17075,0.4699,,,
mimiciv.icu.chartevents,225978,Slope,Slope,Respiratory,,categorical,,,,333254,18008,0.4955,,,
mimiciv.icu.chartevents,227949,Face to Face Eval (Non-violent),Face to Face Eval (Non-violent),Restraint/Support Systems,,categorical,,,,332543,14389,0.396,,,
mimiciv.icu.chartevents,223990,Respiratory Effort,Respiratory Effort,Pulmonary,,categorical,,,,329362,17050,0.4692,,,
mimiciv.icu.chartevents,227368,20 Gauge Dressing Occlusive,20 Gauge Dressing Occlusive,Access Lines - Peripheral,,numeric,0.0,1.0,1.0,328068,26612,0.7323,,,
mimiciv.icu.chartevents,227968,All Medications Tolerated without Adverse Side Effects,All Medications Tolerated,GI/GU,,categorical,,,,327710,31327,0.8621,,,
mimiciv.icu.chartevents,226138,20 Gauge placed in outside facility,20 Gauge placed in outside facility,Access Lines - Peripheral,,numeric,0.0,0.0,1.0,326470,26501,0.7293,,,
mimiciv.icu.chartevents,224735,Flow Rate (variable/fixed),Flow Rate (variable/fixed),Respiratory,,categorical,,,,316396,17784,0.4894,,,
mimiciv.icu.chartevents,224409,Pain Level Response,Pain Level Response,Pain/Sedation,,mixed,0.0,1.9906,9.0657,307948,29681,0.8168,,,
mimiciv.icu.chartevents,224415,ETT Mark (cm),ETT Mark (cm),Respiratory,,categorical,,,,306565,17663,0.486,,,
mimiciv.icu.chartevents,223838,ETT Location,ETT Location,Respiratory,,categorical,,,,306415,17684,0.4866,,,
mimiciv.icu.chartevents,223837,ETT Size (ID),ETT Size (ID),Respiratory,,categorical,,,,305454,17693,0.4869,,,
mimiciv.icu.chartevents,224832,ETT Type,ETT Type,Respiratory,,categorical,,,,304999,17657,0.4859,,,
mimiciv.icu.chartevents,228973,Altered Mental Status  NCP - Expected outcomes,AMS NCP - Expected outcomes,Care Plans,,categorical,,,,300032,5726,0.1576,,,
mimiciv.icu.chartevents,224289,Arterial line Site Appear,Arterial line Site Appear,Access Lines - Invasive,,categorical,,,,299466,17858,0.4914,,,
mimiciv.icu.chartevents,224785,GI #1 Tube Type,GI #1 Tube Type,GI/GU,,categorical,,,,296871,18070,0.4972,,,
mimiciv.icu.chartevents,224007,GI #1 Intub Site,GI #1 Intub Site,GI/GU,,categorical,,,,292317,17882,0.4921,,,
mimiciv.icu.chartevents,228914,Altered Skin Integrity NCP - Interventions,ASI NCP - Interventions,Care Plans,,categorical,,,,291519,2512,0.0691,,,
mimiciv.icu.chartevents,224077,Education Method,Education Method,Restraint/Support Systems,,categorical,,,,290868,35076,0.9652,,,
mimiciv.icu.chartevents,224862,Edema Amount,Edema Amount,Skin - Incisions,,categorical,,,,290865,30956,0.8518,,,
mimiciv.icu.chartevents,228100,20 Gauge placed in the field,20 Gauge placed in the field,Access Lines - Peripheral,,numeric,0.0,0.0,1.0,288008,23590,0.6491,,,
mimiciv.icu.chartevents,224281,Multi Lumen Site Appear,Multi Lumen Site Appear,Access Lines - Invasive,,categorical,,,,287770,13329,0.3668,,,
mimiciv.icu.chartevents,229858,Therapeutic Bed,Therapeutic Bed,Treatments,,categorical,,,,287104,8528,0.2347,,,
mimiciv.icu.chartevents,224291,Arterial line Waveform Appear,Arterial line Waveform Appear,Access Lines - Invasive,,categorical,,,,286048,17797,0.4897,,,
mimiciv.icu.chartevents,227442,Potassium (serum),Potassium (serum),Labs,mEq/L,numeric,2.9497,4.0542,6.1082,284327,36190,0.9959,,,
mimiciv.icu.chartevents,220645,Sodium (serum),Sodium (serum),Labs,mEq/L,numeric,124.5178,139.0,156.5055,284105,36197,0.9961,,,
mimiciv.icu.chartevents,224786,GI #1 Tube Status,GI #1 Tube Status,GI/GU,,categorical,,,,283197,17703,0.4871,,,
mimiciv.icu.chartevents,223752,Non-Invasive Blood Pressure Alarm - Low,NBP Alarm - Low,Alarms,mmHg,numeric,55.0,90.0,121.4264,280386,34511,0.9497,,,
mimiciv.icu.chartevents,223751,Non-Invasive Blood Pressure Alarm - High,NBP Alarm - High,Alarms,mmHg,numeric,103.5023,160.0,199.8248,280283,34504,0.9495,,,
mimiciv.icu.chartevents,223796,Untoward Effect,Untoward Effect,Pain/Sedation,,categorical,,,,280153,27445,0.7552,,,
mimiciv.icu.chartevents,226107,Arterial Line placed in outside facility,Arterial Line placed in outside facility,Access Lines - Invasive,,numeric,0.0,0.0,1.0,279325,17332,0.4769,,,
mimiciv.icu.chartevents,220602,Chloride (serum),Chloride (serum),Labs,mEq/L,numeric,86.6142,103.8044,122.6104,277818,36198,0.9961,,,
mimiciv.icu.chartevents,227240,NBP Alarm Source,NBP Alarm Source,Alarms,,categorical,,,,275190,34461,0.9483,,,
mimiciv.icu.chartevents,224072,Education Learner,Education Learner,Restraint/Support Systems,,categorical,,,,274128,35129,0.9667,,,
mimiciv.icu.chartevents,228894,Impaired Fluid Balance NCP - Expected outcomes,IFB NCP - Expected outcomes,Care Plans,,categorical,,,,273881,4622,0.1272,,,
mimiciv.icu.chartevents,220228,Hemoglobin,Hemoglobin,Labs,g/dl,numeric,6.3437,9.6053,15.2917,271578,36172,0.9954,,,
mimiciv.icu.chartevents,228332,Delirium assessment,Delirium assessment,Pain/Sedation,,categorical,,,,269486,28300,0.7788,,,
mimiciv.icu.chartevents,224085,Assistance Device,Assistance Device,Treatments,,categorical,,,,269384,6734,0.1853,,,
mimiciv.icu.chartevents,220545,Hematocrit (serum),Hematocrit (serum),Labs,%,numeric,19.6926,29.055,45.9844,268790,36188,0.9958,,,
mimiciv.icu.chartevents,224079,Education Response,Education Response,Restraint/Support Systems,,categorical,,,,267364,35046,0.9644,,,
mimiciv.icu.chartevents,227443,HCO3 (serum),HCO3 (serum),Labs,mEq/L,numeric,11.7594,23.9996,38.6175,266003,36195,0.996,,,
mimiciv.icu.chartevents,220615,Creatinine (serum),Creatinine (serum),Labs,mg/dL,numeric,0.3,1.0,7.4904,265745,36198,0.9961,,,
mimiciv.icu.chartevents,225624,BUN,BUN,Labs,mg/dL,numeric,4.1684,22.3413,123.9623,264993,36194,0.996,,,
mimiciv.icu.chartevents,227073,Anion gap,Anion gap,Labs,mEq/L,numeric,5.9978,13.0,27.4343,264598,36182,0.9957,,,
mimiciv.icu.chartevents,226169,Subglottal Suctioning,Subglottal Suctioning,Treatments,,numeric,0.0,1.0,1.0,262134,15973,0.4395,,,
mimiciv.icu.chartevents,220621,Glucose (serum),Glucose (serum),Labs,mg/dL,numeric,66.8886,128.7272,358.5033,261758,36138,0.9944,Y,,
mimiciv.icu.chartevents,226113,Multi Lumen placed in outside facility,Multi Lumen placed in outside facility,Access Lines - Invasive,,numeric,0.0,0.0,1.0,258562,12776,0.3516,,,
mimiciv.icu.chartevents,220635,Magnesium,Magnesium,Labs,mg/dL,numeric,1.3807,2.1,3.3383,257806,35645,0.9809,,,
mimiciv.icu.chartevents,224373,Sputum Amount,Sputum Amount,Respiratory,,categorical,,,,257335,16130,0.4439,,,
mimiciv.icu.chartevents,224372,Sputum Source,Sputum Source,Respiratory,,categorical,,,,256336,15622,0.4299,,,
mimiciv.icu.chartevents,220001,Problem List,Problem List,General,,categorical,,,,255991,34223,0.9417,,,
mimiciv.icu.chartevents,226104,Level of Consciousness,Level of Consciousness,Neurological,,categorical,,,,253392,8967,0.2468,,,
