src_table,field_key,label,abbreviation,dict_category,unit_observed,dtype_inferred,p01,p50,p99,n_rows,n_keys,coverage,already_gold,concept,note
mimiciii.CHARTEVENTS,522,Pain Cause,,,,categorical,,,,106128,12960,0.6781,,,
mimiciii.CHARTEVENTS,580,Previous Weight,,,kg,numeric,30.025,82.1252,167.1026,105280,12313,0.6443,,,
mimiciii.CHARTEVENTS,1532,Magnesium,,Chemistry,,numeric,1.2975,2.0341,3.1864,104330,13784,0.7212,,,
mimiciii.CHARTEVENTS,167,Education Learner,,,,categorical,,,,103073,12439,0.6508,,,
mimiciii.CHARTEVENTS,524,Pain Level (Rest),,,,categorical,,,,102445,12613,0.66,,,
mimiciii.CHARTEVENTS,1525,Creatinine,,Chemistry,,numeric,0.2997,0.9529,7.6348,102180,14051,0.7352,,,
mimiciii.CHARTEVENTS,1044,Pain Level,,,,categorical,,,,101730,12458,0.6518,,,
mimiciii.CHARTEVENTS,1162,BUN,,,,numeric,4.3802,22.8685,120.194,101664,14050,0.7351,,,
mimiciii.CHARTEVENTS,825,PTT(22-35),,Coags,,numeric,21.1992,34.0379,150.0,101087,16839,0.8811,,,
mimiciii.CHARTEVENTS,1523,Chloride,,Chemistry,,numeric,90.0072,105.5994,120.6179,100844,14038,0.7345,,,
mimiciii.CHARTEVENTS,375,Impaired Skin Site#2,,,,categorical,,,,100828,2757,0.1443,,,
mimiciii.CHARTEVENTS,95,CT #1 Dressing,,,,categorical,,,,100548,4980,0.2606,,,
mimiciii.CHARTEVENTS,169,Education Readiness,,,,categorical,,,,100503,12340,0.6457,,,
mimiciii.CHARTEVENTS,300,IV #3 [Site],,,,categorical,,,,100356,8463,0.4428,,,
mimiciii.CHARTEVENTS,344,ImpSkin Character #1,,,,categorical,,,,97726,5569,0.2914,,,
mimiciii.CHARTEVENTS,168,Education Method,,,,categorical,,,,97619,12235,0.6402,,,
mimiciii.CHARTEVENTS,8416,Inc #1 [Appearance],,,,categorical,,,,97593,5795,0.3032,,,
mimiciii.CHARTEVENTS,122,Chest Tube Site #1,,,,categorical,,,,96620,4925,0.2577,,,
mimiciii.CHARTEVENTS,8429,Inc #2 [Status],,,,categorical,,,,96236,4979,0.2605,,,
mimiciii.CHARTEVENTS,8402,IV #3 [Size],,,,categorical,,,,95574,7979,0.4175,,,
mimiciii.CHARTEVENTS,165,Education Barrier,,,,categorical,,,,95406,11834,0.6192,,,
mimiciii.CHARTEVENTS,170,Education Response,,,,categorical,,,,94334,12073,0.6317,,,
mimiciii.CHARTEVENTS,815,INR (2-4 ref. range),,Coags,,numeric,0.9,1.3,4.9695,93551,16866,0.8825,,,
mimiciii.CHARTEVENTS,824,PT(11-13.5),,Coags,,numeric,11.395,14.1303,35.5638,93282,16830,0.8806,,,
mimiciii.CHARTEVENTS,1542,WBC,,Hematology,,numeric,1.7946,11.2926,37.5389,92990,14027,0.7339,,,
mimiciii.CHARTEVENTS,413,Incision/Wound #3,,,,categorical,,,,92550,3560,0.1863,,,
mimiciii.CHARTEVENTS,643,Skin Color,,,,categorical,,,,91782,3236,0.1693,,,
mimiciii.CHARTEVENTS,97,CT #1 Suction Amount,,,,categorical,,,,91552,4963,0.2597,,,
mimiciii.CHARTEVENTS,645,Skin [Temperature],,,,categorical,,,,91143,3091,0.1617,,,
mimiciii.CHARTEVENTS,393,Inc #2 [Drainage],,,,categorical,,,,90660,5025,0.2629,,,
mimiciii.CHARTEVENTS,8475,Skin Condition,,,,categorical,,,,90621,3090,0.1617,,,
mimiciii.CHARTEVENTS,216,Height of Bed,,,,categorical,,,,87505,1784,0.0933,,,
mimiciii.CHARTEVENTS,1534,Phosphorous,,Chemistry,mEq/L,numeric,1.2861,3.3328,8.5943,87448,13087,0.6848,,,
mimiciii.CHARTEVENTS,516,Pacemaker Type,,,,categorical,,,,86563,4092,0.2141,,,
mimiciii.CHARTEVENTS,166,Education Handout,,,,categorical,,,,85622,11508,0.6021,,,
mimiciii.CHARTEVENTS,1522,Calcium,,Chemistry,mg/dl,numeric,6.419,8.299,10.5947,85464,12977,0.679,,,
mimiciii.CHARTEVENTS,94,CT #1 Drainage,,,,categorical,,,,84459,4976,0.2604,,,
mimiciii.CHARTEVENTS,139,Cough/Deep Breathe,,,,categorical,,,,84433,6029,0.3155,,,
mimiciii.CHARTEVENTS,659,Stool [Color],,,,categorical,,,,83759,4738,0.2479,,,
mimiciii.CHARTEVENTS,515,Pacemaker Mode,,,,categorical,,,,83666,4055,0.2122,,,
mimiciii.CHARTEVENTS,579,PressureReduceDevice,,,,categorical,,,,82961,1289,0.0674,,,
mimiciii.CHARTEVENTS,96,CT #1 [Fluctuate],,,,categorical,,,,82334,4964,0.2597,,,
mimiciii.CHARTEVENTS,8478,Stool [Consistency],,,,categorical,,,,82001,4690,0.2454,,,
mimiciii.CHARTEVENTS,616,Respiratory Effort,,,,categorical,,,,81722,2227,0.1165,,,
mimiciii.CHARTEVENTS,582,Procedures,,,,categorical,,,,79695,15074,0.7887,,,
mimiciii.CHARTEVENTS,326,IV Site Appear #3,,,,categorical,,,,79305,7534,0.3942,,,
mimiciii.CHARTEVENTS,8373,CT #1 [Leak],,,,categorical,,,,78761,4957,0.2594,,,
mimiciii.CHARTEVENTS,136,Cough Effort,,,,categorical,,,,78602,2387,0.1249,,,
mimiciii.CHARTEVENTS,660,Stool Guaiac,,,,categorical,,,,78381,12026,0.6292,,,
mimiciii.CHARTEVENTS,47,Angio Site #1,,,,categorical,,,,78009,2846,0.1489,,,
mimiciii.CHARTEVENTS,1533,PTT,,Coags,,numeric,20.9918,33.9611,150.0,76889,12845,0.6721,,,
mimiciii.CHARTEVENTS,172,Education Topic #2,,,,categorical,,,,76143,10743,0.5621,,,
mimiciii.CHARTEVENTS,545,Plateau-Off,,,,categorical,,,,75842,5922,0.3099,,,
mimiciii.CHARTEVENTS,400,Inc #3 [Dressing],,,,categorical,,,,74260,3564,0.1865,,,
mimiciii.CHARTEVENTS,362,ImpSkin Wound Base#1,,,,categorical,,,,73340,4557,0.2384,,,
mimiciii.CHARTEVENTS,521,Pacer Wires Vent,,,,numeric,0.0445,2.0,3.5656,72583,3661,0.1916,,,
mimiciii.CHARTEVENTS,519,Pacer Wires Atrial,,,,numeric,0.0,2.0,2.1364,71940,3671,0.1921,,,
mimiciii.CHARTEVENTS,285,INV#3 WaveformAppear,,,,categorical,,,,71627,3234,0.1692,,,
mimiciii.CHARTEVENTS,661,Stool Management,,,,categorical,,,,71523,2777,0.1453,,,
mimiciii.CHARTEVENTS,1530,INR,,Coags,,numeric,0.9,1.3,5.0173,71232,12864,0.6731,,,
mimiciii.CHARTEVENTS,1286,PT,,,,numeric,11.2991,14.2173,37.8749,71061,12850,0.6724,,,
mimiciii.CHARTEVENTS,6206,Tank A psi.,,,,numeric,993.9545,1999.9057,3000.0,69391,5727,0.2997,,,
mimiciii.CHARTEVENTS,6207,Tank B psi.,,,,numeric,968.7933,2000.0,3000.0,69228,5722,0.2994,,,
mimiciii.CHARTEVENTS,834,SaO2,,ABG's,%,numeric,85.0873,97.0,99.3223,68387,8551,0.4474,,,
mimiciii.CHARTEVENTS,436,Low Insp. Pressure,,,cmH2O,numeric,5.7418,10.0,34.0104,68114,2345,0.1227,,,
mimiciii.CHARTEVENTS,576,Pressure Sore Site#1,,,,categorical,,,,66224,1402,0.0734,,,
mimiciii.CHARTEVENTS,352,ImpSkin #1 [Drain],,,,categorical,,,,64199,4127,0.2159,,,
mimiciii.CHARTEVENTS,518,Pacer Wire Condition,,,,categorical,,,,63721,3901,0.2041,,,
mimiciii.CHARTEVENTS,394,Inc #3 [Drainage],,,,categorical,,,,63356,3524,0.1844,,,
mimiciii.CHARTEVENTS,135,Corneal Reflex [Right],,,,categorical,,,,62387,1975,0.1033,,,
mimiciii.CHARTEVENTS,247,INV Line#4 [Type],,,,categorical,,,,62374,1776,0.0929,,,
mimiciii.CHARTEVENTS,640,Significant Events,,,,categorical,,,,62241,13955,0.7302,,,
mimiciii.CHARTEVENTS,591,RLE [Temperature],,,,categorical,,,,61944,2403,0.1257,,,
mimiciii.CHARTEVENTS,8380,Corneal Reflex [Left],,,,categorical,,,,61242,1947,0.1019,,,
mimiciii.CHARTEVENTS,43,Angio Appearance #1 [Attribute 1],,,,categorical,,,,61182,2853,0.1493,,,
mimiciii.CHARTEVENTS,721,Ventilator No.,,,#,numeric,1.0,10.6945,29.0,61151,2782,0.1456,,,
mimiciii.CHARTEVENTS,8468,RLE [Color],,,,categorical,,,,61043,2396,0.1254,,,
mimiciii.CHARTEVENTS,8395,INV Line#4 [Site],,,,categorical,,,,60997,1754,0.0918,,,
mimiciii.CHARTEVENTS,517,Pacer Rate,,,BPM,numeric,35.6565,60.0,97.0844,60556,3779,0.1977,,,
mimiciii.CHARTEVENTS,123,Chest Tube Site #2,,,,categorical,,,,60438,3437,0.1798,,,
mimiciii.CHARTEVENTS,114,CaO2,,,ml/dl,numeric,9.5423,13.6769,19.4478,59928,7585,0.3969,,,
mimiciii.CHARTEVENTS,690,Trach Size,,,,categorical,,,,59661,982,0.0514,,,
mimiciii.CHARTEVENTS,692,Tracheostomy Type,,,,categorical,,,,59594,981,0.0513,,,
mimiciii.CHARTEVENTS,8430,Inc #3 [Status],,,,categorical,,,,57156,3431,0.1795,,,
mimiciii.CHARTEVENTS,8454,Pain Management [Route/Status #2],,,,categorical,,,,56786,8994,0.4706,,,
mimiciii.CHARTEVENTS,357,ImpSkin Treatment #2,,,,categorical,,,,56436,2608,0.1365,,,
mimiciii.CHARTEVENTS,588,RCW,,,kg * m,numeric,0.7986,2.3802,6.9442,56272,1679,0.0879,,,
mimiciii.CHARTEVENTS,601,RVSW,,,g * m,numeric,8.4635,27.1142,77.1749,56078,1674,0.0876,,,
mimiciii.CHARTEVENTS,138,Cough Type,,,,categorical,,,,55630,2028,0.1061,,,
mimiciii.CHARTEVENTS,207,GU Catheter Size,,,,categorical,,,,55377,1391,0.0728,,,
mimiciii.CHARTEVENTS,589,RCWI,,,...,numeric,0.4311,1.2107,3.3613,55108,1642,0.0859,,,
mimiciii.CHARTEVENTS,602,RVSWI,,,g*m/m2,numeric,4.5477,13.8543,35.8661,54921,1637,0.0857,,,
mimiciii.CHARTEVENTS,424,LLE [Temp],,,,categorical,,,,54783,2097,0.1097,,,
mimiciii.CHARTEVENTS,118,Cerv Collar Status,,,,categorical,,,,54202,1724,0.0902,,,
mimiciii.CHARTEVENTS,440,MDI #2 [Puff],,,,numeric,2.0,6.0,9.994,54145,1799,0.0941,,,
mimiciii.CHARTEVENTS,8435,LLE [Color],,,,categorical,,,,53880,2093,0.1095,,,
mimiciii.CHARTEVENTS,119,Cervical Collar Type,,,,categorical,,,,53726,1722,0.0901,,,
mimiciii.CHARTEVENTS,8438,MDI #2 [Drug],,,,categorical,,,,53702,1749,0.0915,,,
mimiciii.CHARTEVENTS,45,Angio Dressing #1,,,,categorical,,,,52250,2817,0.1474,,,
mimiciii.CHARTEVENTS,818,Lactic Acid(0.5-2.0),,Chemistry,,numeric,0.5994,1.8082,15.4723,52180,9456,0.4948,,,
mimiciii.CHARTEVENTS,345,ImpSkin Character #2,,,,categorical,,,,51516,2684,0.1404,,,
mimiciii.CHARTEVENTS,410,Incentive Spirometry,,,,categorical,,,,50569,5282,0.2764,,,
mimiciii.CHARTEVENTS,376,Impaired Skin Site#3,,,,categorical,,,,50463,1353,0.0708,,,
mimiciii.CHARTEVENTS,250,INV Line#4SiteAppear,,,,categorical,,,,50450,1731,0.0906,,,
mimiciii.CHARTEVENTS,242,INV Line#3 Zero/Cal,,,,categorical,,,,48674,3183,0.1665,,,
mimiciii.CHARTEVENTS,8422,Inc #1 [Amount],,,,categorical,,,,47706,5049,0.2642,,,
mimiciii.CHARTEVENTS,604,Radiologic Study,,,,categorical,,,,47020,12757,0.6675,,,
mimiciii.CHARTEVENTS,1531,Lactic Acid,,Chemistry,,numeric,0.5986,1.7971,14.9317,44288,7688,0.4023,,,
mimiciii.CHARTEVENTS,530,Peak Flow,,,L/m,mixed,36.2743,60.0,93.8117,43876,3067,0.1605,,,
mimiciii.CHARTEVENTS,58,Atrial Pacemaker [mA],,,,mixed,0.276,0.9992,20.0,41783,3345,0.175,,,
mimiciii.CHARTEVENTS,691,Tracheostomy Cuff,,,,categorical,,,,41776,960,0.0502,,,
mimiciii.CHARTEVENTS,140,Cuff Leak,,,,categorical,,,,39985,962,0.0503,,,
mimiciii.CHARTEVENTS,387,Inc #2 [Closure],,,,categorical,,,,39361,3020,0.158,,,
mimiciii.CHARTEVENTS,363,ImpSkin Wound Base#2,,,,categorical,,,,39349,2258,0.1181,,,
mimiciii.CHARTEVENTS,468,O2 Delivery Device#2,,,,categorical,,,,39187,3357,0.1756,,,
mimiciii.CHARTEVENTS,8371,Atrial Pacemaker [Sensitivity],,,,numeric,0.1776,6.0541,20.0,38214,3079,0.1611,,,
mimiciii.CHARTEVENTS,567,PressSoreTreatment#1,,,,categorical,,,,37407,1386,0.0725,,,
mimiciii.CHARTEVENTS,1045,Pain Level/Response,,,,categorical,,,,36973,8410,0.44,,,
mimiciii.CHARTEVENTS,471,O2 Flow (lpm) #2,,,lpm,numeric,0.1822,4.979,22.3517,36314,3198,0.1673,,,
mimiciii.CHARTEVENTS,303,IV #4 [Site],,,,categorical,,,,35665,2785,0.1457,,,
mimiciii.CHARTEVENTS,353,ImpSkin #2 [Drain],,,,categorical,,,,34351,2081,0.1089,,,
mimiciii.CHARTEVENTS,8403,IV #4 [Size],,,,categorical,,,,34322,2730,0.1428,,,
mimiciii.CHARTEVENTS,823,Mixed Venous O2% Sat,,Blood Gases,,numeric,42.4378,65.13,87.0426,34230,3887,0.2034,,,
mimiciii.CHARTEVENTS,93,CT #1 Crepitus,,,,categorical,,,,33799,1160,0.0607,,,
mimiciii.CHARTEVENTS,763,Daily Weight,,,kg,numeric,43.3304,82.8566,160.7859,33368,13686,0.7161,,,
mimiciii.CHARTEVENTS,8417,Inc #2 [Appearance],,,,categorical,,,,33075,2830,0.1481,,,
mimiciii.CHARTEVENTS,338,Imp Skin Cleanse #1,,,,categorical,,,,32673,3990,0.2088,,,
mimiciii.CHARTEVENTS,388,Inc #3 [Closure],,,,categorical,,,,32559,2688,0.1406,,,
mimiciii.CHARTEVENTS,89,C.O. (fick),,,L/min,mixed,2.6827,5.2405,12.7617,31812,3250,0.1701,,,
mimiciii.CHARTEVENTS,592,RLE [Sensation],,,,categorical,,,,31710,1181,0.0618,,,
mimiciii.CHARTEVENTS,598,RUE [Sensation],,,,categorical,,,,31541,1167,0.0611,,,
mimiciii.CHARTEVENTS,8469,LLE [Sensation],,,,categorical,,,,31224,1166,0.061,,,
mimiciii.CHARTEVENTS,8472,LUE [Sensation],,,,categorical,,,,30744,1141,0.0597,,,
mimiciii.CHARTEVENTS,286,INV#4 WaveformAppear,,,,categorical,,,,30439,1246,0.0652,,,
mimiciii.CHARTEVENTS,427,LUE [Temp],,,,categorical,,,,30414,1107,0.0579,,,
mimiciii.CHARTEVENTS,731,Warming [Device],,,,categorical,,,,30071,4516,0.2363,,,
mimiciii.CHARTEVENTS,8436,LUE [Color],,,,categorical,,,,29841,1102,0.0577,,,
mimiciii.CHARTEVENTS,327,IV Site Appear #4,,,,categorical,,,,29833,2746,0.1437,,,
mimiciii.CHARTEVENTS,100,CT #2 Dressing,,,,categorical,,,,29456,1313,0.0687,,,
mimiciii.CHARTEVENTS,102,CT #2 Suction Amount,,,,categorical,,,,29311,1324,0.0693,,,
mimiciii.CHARTEVENTS,358,ImpSkin Treatment #3,,,,categorical,,,,28995,1281,0.067,,,
mimiciii.CHARTEVENTS,69,BSA,,,m2,mixed,1.3412,1.9733,2.9049,28884,18760,0.9816,,,
mimiciii.CHARTEVENTS,762,Admit Wt,,,kg,mixed,42.3267,78.8358,159.4041,28884,18760,0.9816,,,
mimiciii.CHARTEVENTS,920,Admit Ht,,,inches,mixed,54.9492,67.0,76.0573,28884,18760,0.9816,,,
mimiciii.CHARTEVENTS,916,Allergy 1,,,,categorical,,,,28884,18760,0.9816,,,
mimiciii.CHARTEVENTS,924,Readmission,,,,categorical,,,,28884,18760,0.9816,,,
mimiciii.CHARTEVENTS,926,Religion,,,,categorical,,,,28884,18760,0.9816,,,
mimiciii.CHARTEVENTS,927,Allergy 2,,,,categorical,,,,28884,18760,0.9816,,,
mimiciii.CHARTEVENTS,919,Service,,,,categorical,,,,28884,18760,0.9816,,,
mimiciii.CHARTEVENTS,935,Allergy 3,,,,categorical,,,,28884,18760,0.9816,,,
mimiciii.CHARTEVENTS,925,Marital Status,,,,categorical,,,,28884,18760,0.9816,,,
mimiciii.CHARTEVENTS,930,Ext,,,,categorical,,,,28884,18760,0.9816,,,
mimiciii.CHARTEVENTS,917,Diagnosis/op,,,,categorical,,,,28882,18759,0.9815,,,
mimiciii.CHARTEVENTS,8418,Inc #3 [Appearance],,,,categorical,,,,28717,2525,0.1321,,,
mimiciii.CHARTEVENTS,8485,Warming [Status],,,,categorical,,,,28144,4378,0.2291,,,
mimiciii.CHARTEVENTS,496,PCA Dose,,,,mixed,0.05,0.25,8.4189,28079,1286,0.0673,,,
mimiciii.CHARTEVENTS,499,PCA Medication,,,,categorical,,,,28059,1280,0.067,,,
mimiciii.CHARTEVENTS,493,PCA 1 Hr Limit (mg),,,,mixed,0.4798,2.5,66.2144,28048,1275,0.0667,,,
mimiciii.CHARTEVENTS,129,Collar Care,,,,categorical,,,,28018,1603,0.0839,,,
mimiciii.CHARTEVENTS,498,PCA Lockout (Min),,,,mixed,5.5332,6.0,10.3657,28004,1279,0.0669,,,
mimiciii.CHARTEVENTS,769,ALT,,Enzymes,,numeric,5.5772,45.4984,4753.9235,27755,8362,0.4375,,,
mimiciii.CHARTEVENTS,784,CPK,,Enzymes,,numeric,12.237,207.751,18899.0237,27752,8788,0.4598,,,
mimiciii.CHARTEVENTS,770,AST,,Enzymes,,numeric,10.8363,59.0152,6705.1052,27637,8324,0.4355,,,
mimiciii.CHARTEVENTS,7914,Insulin Guideline,,,,categorical,,,,27227,2986,0.1562,,,
mimiciii.CHARTEVENTS,773,Alk. Phosphate,,Enzymes,,numeric,31.9449,98.6585,757.4804,27032,8113,0.4245,,,
mimiciii.CHARTEVENTS,848,Total Bili (0-1.5),,Chemistry,,numeric,0.0626,1.186,39.8788,26831,7706,0.4032,,,
mimiciii.CHARTEVENTS,99,CT #2 Drainage,,,,categorical,,,,26716,1344,0.0703,,,
mimiciii.CHARTEVENTS,346,ImpSkin Character #3,,,,categorical,,,,26488,1322,0.0692,,,
mimiciii.CHARTEVENTS,101,CT #2 [Fluctuate],,,,categorical,,,,25941,1335,0.0699,,,
mimiciii.CHARTEVENTS,733,Weight Change,,,kg,numeric,-6.6483,0.0,10.0147,25924,10253,0.5365,,,
mimiciii.CHARTEVENTS,8365,Angio Appearance #1 [Attribute 2],,,,categorical,,,,25417,2410,0.1261,,,
mimiciii.CHARTEVENTS,8374,CT #2 [Leak],,,,categorical,,,,24995,1332,0.0697,,,
mimiciii.CHARTEVENTS,446,Micro-Neb Treatment,,,,categorical,0.0,0.6,2115.0,24383,3752,0.1963,,,
mimiciii.CHARTEVENTS,1697,Atrial Pacemaker Sense [mV],,,,mixed,0.4,0.5,18.5969,24333,2149,0.1124,,,
mimiciii.CHARTEVENTS,570,PressSoreWoundBase#1,,,,categorical,,,,24242,1353,0.0708,,,
mimiciii.CHARTEVENTS,719,Ventricular Pacemaker [mA],,,,mixed,0.0,3.9344,25.0,23189,2353,0.1231,,,
mimiciii.CHARTEVENTS,1695,Atr Sens Thresh mV,,,V-mA,numeric,0.4,1.0,7.3903,22793,2162,0.1131,,,
mimiciii.CHARTEVENTS,8491,Atrial Pacemaker Sense [mA],,,,numeric,0.2777,11.6423,21.5314,22791,2036,0.1065,,,
mimiciii.CHARTEVENTS,595,RSBI (<200),,,units,mixed,13.2046,66.4528,191.5586,22696,6312,0.3303,,,
mimiciii.CHARTEVENTS,1696,Atr Stim Thresh mA,,,V-mA,numeric,0.7574,6.0032,20.0066,22666,2142,0.1121,,,
mimiciii.CHARTEVENTS,497,Patient controlled analgesia (PCA) [Inject],,,,numeric,0.0,2.0,40.1518,22610,1217,0.0637,,,
mimiciii.CHARTEVENTS,652,Spon. Vt (L) (Mech.),,,L,mixed,0.1076,0.3619,0.8611,22476,6278,0.3285,,,
mimiciii.CHARTEVENTS,651,Spon RR (Mech.),,,BPM,mixed,8.683,24.0285,46.072,22419,6273,0.3282,,,
mimiciii.CHARTEVENTS,8449,Patient controlled analgesia (PCA) [Attempt],,,,numeric,0.0,3.0,94.3681,22164,1206,0.0631,,,
mimiciii.CHARTEVENTS,1397,RSBI (<100),,,units,mixed,13.201,66.3095,191.4276,21453,5671,0.2967,,,
mimiciii.CHARTEVENTS,551,Pressure Sore #1 [Stage],,,,categorical,,,,20953,1330,0.0696,,,
mimiciii.CHARTEVENTS,1538,Total Bili,,Chemistry,,numeric,0.006,1.1546,40.6385,20857,5841,0.3056,,,
mimiciii.CHARTEVENTS,772,Albumin (>3.2),,Chemistry,,numeric,1.4004,2.7003,4.3388,20451,8059,0.4217,,,
mimiciii.CHARTEVENTS,504,PCWP,,,mmHg,mixed,4.7971,17.0,35.6511,20368,2903,0.1519,,,
mimiciii.CHARTEVENTS,1705,Vent Sens Thresh mV,,,V-mA,numeric,0.5128,4.0,17.9376,20364,2133,0.1116,,,
mimiciii.CHARTEVENTS,56,Atrial Pacemaker [Sense],,,,categorical,,,,20280,3495,0.1829,,,
mimiciii.CHARTEVENTS,1707,Vent Stim Thresh mA,,,V-mA,numeric,0.2887,5.0,24.999,19843,2086,0.1091,,,
mimiciii.CHARTEVENTS,248,INV Line#4 Zero/Cal,,,,categorical,,,,19834,1221,0.0639,,,
mimiciii.CHARTEVENTS,364,ImpSkin Wound Base#3,,,,categorical,,,,19739,1124,0.0588,,,
mimiciii.CHARTEVENTS,8406,ImpSkin #1 [Amount],,,,categorical,,,,19271,2369,0.124,,,
mimiciii.CHARTEVENTS,71,BSA - Metric,,,m2,numeric,1.0713,1.5503,2.1668,19205,6339,0.3317,,,
mimiciii.CHARTEVENTS,70,BSA - English,,,m2,numeric,0.9107,1.3297,1.8709,19205,6339,0.3317,,,
mimiciii.CHARTEVENTS,121,Chest PT [Right],,,,categorical,,,,19188,2373,0.1242,,,
mimiciii.CHARTEVENTS,8484,Ventricular Pacemaker [Sensitivity],,,,numeric,0.0,3.3717,25.0,19014,1673,0.0875,,,
mimiciii.CHARTEVENTS,1391,DO2I,,,ml/m/m,numeric,193.9173,373.6055,857.3479,18281,2896,0.1515,,,
mimiciii.CHARTEVENTS,785,CPK/MB,,Enzymes,,numeric,1.0,8.7457,433.4778,18201,6303,0.3298,,,
mimiciii.CHARTEVENTS,8378,Chest PT [Left],,,,categorical,,,,18186,2345,0.1227,,,
mimiciii.CHARTEVENTS,350,ImpSkin #3 [Drain],,,,categorical,,,,18146,1025,0.0536,,,
mimiciii.CHARTEVENTS,8369,Atrial Pacemaker [Capture],,,,categorical,,,,17771,3373,0.1765,,,
mimiciii.CHARTEVENTS,339,Imp Skin Cleanse #2,,,,categorical,,,,16650,1956,0.1023,,,
mimiciii.CHARTEVENTS,158,ETT Position Change,,,,categorical,,,,16242,5288,0.2767,,,
mimiciii.CHARTEVENTS,472,O2AV,,,ml/min,numeric,318.4391,721.4851,1767.2819,15725,3127,0.1636,,,
mimiciii.CHARTEVENTS,1521,Albumin,,Chemistry,,numeric,1.4312,2.727,4.3661,15719,6172,0.3229,,,
mimiciii.CHARTEVENTS,705,Untoward Effect,,,,categorical,,,,15718,3570,0.1868,,,
mimiciii.CHARTEVENTS,473,O2AVI,,,ml/m/m,numeric,173.8813,362.188,851.6892,15676,3109,0.1627,,,
mimiciii.CHARTEVENTS,817,LDH,,Enzymes,,numeric,118.1798,320.1364,7622.3902,15574,6086,0.3184,,,
mimiciii.CHARTEVENTS,8488,GI Prophylaxis [Drug #2],,,,categorical,,,,15514,4308,0.2254,,,
mimiciii.CHARTEVENTS,57,Atrial Pacemaker Threshold [Unit],,,,categorical,,,,15355,1132,0.0592,,,
mimiciii.CHARTEVENTS,8423,Inc #2 [Amount],,,,categorical,,,,15254,1977,0.1034,,,
mimiciii.CHARTEVENTS,717,Ventricular Pacemaker [Sense],,,,categorical,,,,15217,3296,0.1725,,,
mimiciii.CHARTEVENTS,783,Blood Products,,Hematology,,categorical,71.0,71.0,71.0,15182,5958,0.3117,,,
mimiciii.CHARTEVENTS,1483,RSBI Not Completed,,,,categorical,,,,14854,3871,0.2025,,,
mimiciii.CHARTEVENTS,8457,Pressure Sore #1 [Heal],,,,categorical,,,,14650,1213,0.0635,,,
mimiciii.CHARTEVENTS,558,Pressure Sore #1 [Drainage],,,,categorical,,,,14623,1061,0.0555,,,
mimiciii.CHARTEVENTS,775,Amylase,,Enzymes,,numeric,10.2111,65.7365,1003.3825,14619,5258,0.2751,,,
mimiciii.CHARTEVENTS,500,PCA Total Dose,,,,mixed,0.0,1.4952,94.0445,14614,1172,0.0613,,,
mimiciii.CHARTEVENTS,223830,PH (Arterial),PH (Arterial),Labs,units,numeric,7.1536,7.4,7.5441,14396,1078,0.0564,,,
mimiciii.CHARTEVENTS,8370,Atrial Pacemaker Threshold [Value],,,V-mA,numeric,0.5221,6.0,19.885,14282,1017,0.0532,,,
mimiciii.CHARTEVENTS,800,Differential-Polys,,Hematology,,numeric,10.9416,81.9102,96.5966,14189,6749,0.3531,,,
mimiciii.CHARTEVENTS,798,Differential-Lymphs,,Hematology,,numeric,0.0,8.9024,49.6553,14189,6750,0.3532,,,
mimiciii.CHARTEVENTS,796,Differential-Basos,,Hematology,,numeric,0.0,0.1,1.7061,14188,6750,0.3532,,,
mimiciii.CHARTEVENTS,799,Differential-Monos,,Hematology,,numeric,0.0,4.0,18.0546,14188,6750,0.3532,,,
mimiciii.CHARTEVENTS,797,Differential-Eos,,Hematology,,numeric,0.0,0.4967,10.5731,14187,6750,0.3532,,,
mimiciii.CHARTEVENTS,224828,Arterial Base Excess,Arterial Base Excess,Labs,mEq/L,numeric,-11.7706,0.0,12.7757,13804,1075,0.0562,,,
mimiciii.CHARTEVENTS,220224,Arterial O2 pressure,PO2 (Arterial),Labs,mmHg,numeric,52.9244,110.4819,446.7518,13803,1075,0.0562,,,
mimiciii.CHARTEVENTS,220235,Arterial CO2 Pressure,PCO2 (Arterial),Labs,mmHg,numeric,24.0179,40.3039,74.7242,13803,1075,0.0562,,,
mimiciii.CHARTEVENTS,225698,TCO2 (calc) Arterial,TCO2 (calc) Arterial,Labs,mEq/L,numeric,14.3634,26.0,42.3467,13802,1075,0.0562,,,
mimiciii.CHARTEVENTS,76,Bath,,,,categorical,,,,13469,2548,0.1333,,,
mimiciii.CHARTEVENTS,1401,zzO2AV,,,ml/min,numeric,327.6839,726.3577,1770.29,13372,2581,0.135,,,
mimiciii.CHARTEVENTS,1390,DO2,,,ml/min,numeric,328.0266,726.6407,1772.6718,13359,2577,0.1348,,,
mimiciii.CHARTEVENTS,1402,zzO2AVI,,,ml/m/m,numeric,177.2579,363.1665,851.217,13342,2569,0.1344,,,
mimiciii.CHARTEVENTS,1479,IV #1 Reason DC'D,,,,categorical,,,,13212,7704,0.4031,,,
mimiciii.CHARTEVENTS,806,Fibrinogen (150-400),,Coags,,numeric,76.1959,254.9418,923.9014,13050,5170,0.2705,,,
mimiciii.CHARTEVENTS,141,Cuff Pressure-Airway,,,cmH2O,mixed,2.6574,22.0,36.6368,12861,4730,0.2475,,,
mimiciii.CHARTEVENTS,8482,Ventricular Pacemaker [Capture],,,,categorical,,,,12804,3035,0.1588,,,
